,modelD_cat_train,modelD_cat_test
2438,2398.2342226788915,2362.9398670828277
2439,2471.891281184629,1953.0011140898391
2440,2174.443872677642,2351.9464804304544
2441,2267.6177007802394,3387.309784791539
2442,2348.8265141814286,2914.1856958028684
2443,2888.4343233238574,2477.8972919642083
2444,2096.0598474820385,1867.7844237038237
2445,1893.5037942406327,3217.095057093464
2446,2794.1261316010177,3171.7772791683797
2447,3090.208611151914,1738.1068693815087
2448,2046.2412141381196,3365.90532852492
2449,3234.2941138322785,1971.5031663509321
2450,2376.117073599298,2655.4110356445344
2451,5173.816941071013,4435.97108701057
2452,2354.5454163224213,2931.434403943421
2453,2318.7143394960563,2080.2641496357055
2454,2370.4181555097903,2428.3253256474673
2455,3132.9713419096165,1807.4506243289325
2456,1756.0476072617173,2818.2496464686906
2457,2909.448573842693,2873.000305435581
2458,2341.02695154522,1776.153373872759
2459,2268.419079687168,3006.90138600353
2460,4835.386710597371,2080.3496896337456
2461,2768.297163274267,4908.780845116473
2462,3846.946961822604,2054.5659072542903
2463,1870.6175684892241,2272.3517970594503
2464,3843.6814229091015,2506.2521382326386
2465,2170.741841060855,2541.5774865795024
2466,1826.1043206154632,3056.2813644801618
2467,2932.276565677689,3347.4127706152203
2468,3844.113560948922,2907.8094151053206
2469,2169.0950084690553,2707.0357284529673
2470,2016.2096229919493,2355.897087494863
2471,1997.7074763170692,3665.002261202336
2472,2921.454590177408,2145.5780557971675
2473,1824.7003079867418,1931.0400301623454
2474,1706.9846831385596,3291.0078511017173
2475,1702.8761709189957,2530.5326547224086
2476,2773.77386245369,2391.9702965444544
2477,1926.877139509217,1600.6457334739384
2478,2434.0801405582156,2762.717069798395
2479,1853.382540504222,5547.039875091521
2480,2045.0234188898585,2339.3346242090606
2481,2381.481345829322,1852.151413488502
2482,2451.66904824632,6276.645379190248
2483,3276.267503879348,4002.627525897821
2484,3243.401520437583,3261.341679597247
2485,3342.446153836744,2951.061489139321
2486,2127.304069004808,4140.483712702384
2487,3939.0215917780943,1919.4808017463279
2488,2965.067138160363,3311.0528769991847
2489,1934.076047585523,2032.7868521613232
2490,4637.309370157611,2156.4625347678875
2491,2534.260724832146,2193.925693693318
2492,5313.711134223777,1982.8409762975473
2493,1629.890876260611,3135.9615090047837
2494,1906.9980934425346,2384.825036152971
2495,5999.429853268681,2536.874385459268
2496,2459.9051438316687,1767.4316554228772
2497,2259.350468882032,3038.014303281289
2498,2057.2063054831337,2500.2616302055458
2499,3085.429129907159,1880.8270974116663
2500,2131.6060671502883,2166.0024971833104
2501,2539.6595465532646,3338.0952954276195
2502,3134.194612215638,2244.1776657073106
2503,2471.9871378832745,3771.083399250246
2504,1787.9105173751072,2398.907378169086
2505,2520.341108316647,2144.2019247162566
2506,3679.3069387944906,2046.9479342904428
2507,2342.783667564958,2008.1505996729545
2508,1971.6390902650253,1868.3680545434188
2509,4477.700414019597,1736.3147115855595
2510,3028.3819285128266,1976.8280946022737
2511,2974.1384965180937,1960.1976573863692
2512,1985.619903506581,2603.252801038153
2513,2252.525543749032,1822.5537348096907
2514,3971.6694568369903,2146.197385409102
2515,2788.714522069564,1939.093651137288
2516,3754.9818355969724,2451.378875218219
2517,2019.9687257820488,2815.8802894841956
2518,2653.6339316276703,3665.369317084443
2519,3252.686172694833,2125.228515869601
2520,2262.419536676718,2255.044711275229
2521,2308.9928484022867,2339.243996009725
2522,3196.234582496066,2459.5543392974223
2523,4026.073994316711,2197.475145534285
2524,2328.8787443313527,2410.7344288530685
2525,2818.802204494496,2125.756030526344
2526,2689.269340521696,3544.628616898664
2527,2364.8825424016854,2219.9245188642094
2528,2717.2736799030804,2081.7445975877813
2529,2663.647519158466,2791.48889397348
2530,2273.9756220753297,2474.012299281137
2531,2947.2798839831216,2341.317794857063
2532,4418.836869282271,2330.123647743372
2533,2142.103850792568,2135.80168592278
2534,1960.622898683925,2728.2359582896947
2535,2544.7730835239063,2984.5188199611707
2536,1995.847817921637,2654.1116789223006
2537,2776.5566265914936,2146.7399638143315
2538,2374.6095845954496,3300.1740393608693
2539,3773.0551568092924,2431.9539406696995
2540,5291.224708318856,2116.0973974231515
2541,4435.1322436050195,2288.6051678166245
2542,2174.595470096582,2842.95199211328
2543,2660.563508766191,1941.7480596158978
2544,1735.828689957204,3111.0304377834614
2545,2628.396462698676,2285.3238107075535
2546,1738.0510990715488,3353.148906245394
2547,2630.2073814170512,2555.9582326311056
2548,2431.828486383794,3645.83743595525
2549,2221.052654003568,1901.4385231990054
2550,3470.8733335173356,3130.0003392335193
2551,3319.452068153074,3006.4541265550083
2552,2022.149120679463,2544.7300614386004
2553,4569.4396836252035,3907.486828038447
2554,1885.6302939563523,2478.6588275418444
2555,2698.4193545761723,2805.7376334723276
2556,3490.7126204000024,2266.99870855491
2557,2094.6980407648325,2179.8566176033924
2558,2166.096082950584,2060.3878530217016
2559,2885.71150418169,2410.347151126999
2560,2862.499912927533,1733.0283267545572
2561,2130.2545531537253,2864.4539761772735
2562,2035.6028692880682,2100.340839287677
2563,2649.5165683819673,2350.1463394387392
2564,3548.3585603437764,2002.194656295303
2565,2182.209647683488,2865.9220611344235
2566,2839.8366620022753,2223.585670969035
2567,2157.257547912628,2383.074587925816
2568,1879.1331675220374,3454.6611790662673
2569,4929.628530979793,2220.495394851947
2570,2013.8464859688738,2394.4790108648535
2571,1999.6811094882828,1968.9030461041289
2572,5767.102443829674,2752.1380473191816
2573,2131.5448528288657,4111.957839924145
2574,1824.1620211965794,2746.249891987917
2575,6433.288692827709,2231.960781330933
2576,3397.7405148588573,2024.5270871307143
2577,2580.467543014296,2673.828799410914
2578,2322.6982486190814,2225.3220856607063
2579,2846.323847403688,2489.055080270708
2580,1799.2936762995203,2883.8017791063367
2581,2205.937031211718,3364.5861526919243
2582,2182.5232676717405,2416.3360011266323
2583,2304.955681458951,2294.369181903434
2584,3689.201711153002,1889.4625289014227
2585,3830.1087587807965,2257.13422104639
2586,2411.2069722196093,2789.2259891704707
2587,1952.9035119132145,2635.207341088214
2588,1786.623287354973,2834.991484964417
2589,2479.985422168338,1742.3908822252931
2590,2174.3344047060773,2001.109691099145
2591,2370.5254557198764,2179.175463738613
2592,5487.693399244331,2134.6814743112
2593,1964.6628670399027,3818.857607087084
2594,3603.6134915299767,2549.3746489770842
2595,2538.617074806587,6169.818638057852
2596,1949.951932271022,2262.6306702915317
2597,2371.273984193962,3734.6093262248164
2598,3427.1491406996583,2177.6592336454146
2599,2438.7242923350977,2242.382383150018
2600,2749.150363608465,1823.8956712102663
2601,2061.119568805685,2936.768683938471
2602,2399.6257771611454,1979.9361204949942
2603,2419.7175782039626,1979.9361204949942
2604,1763.3822436121218,2067.4011619612024
2605,2577.412038696944,2231.04953687048
2606,3544.2977975773115,1746.8567707790978
2607,1796.6942844437774,2961.3706047657515
2608,2085.9705499946904,1986.2607481305008
2609,2193.458848058349,2617.1563251901543
2610,1787.437245424778,3037.1559901779265
2611,1994.2990594386943,2399.008662089212
2612,2005.387866723995,1722.4130942126262
2613,5448.952583291024,2391.578754037896
2614,2526.6245865986502,2191.633313925292
2615,2154.4694640453667,1956.5151358718183
2616,2744.02671727192,2473.344976543526
2617,1925.5238643949535,2165.733056415817
2618,2362.1304324996127,2122.512228451868
2619,1938.1100002937865,1863.4816551051233
2620,2209.6245969893334,1909.0671658137067
2621,2097.418645108499,2594.377401790841
2622,2798.1501100124974,3461.745779293945
2623,3535.8804941791045,1805.6949621478354
2624,2140.6466838913057,2033.6877231196893
2625,2353.8588583135593,1962.7583568909824
2626,2286.3745844033865,2422.587800528524
2627,2836.5660170956685,2247.323768296864
2628,2292.482832912712,2465.755022214468
2629,1796.9355060563885,1865.151217416033
2630,3167.5533096764657,2831.0131392338685
2631,2475.569309224957,3053.4517064687307
2632,2911.4865381688396,2335.125450175858
2633,2273.2127437209124,3173.2575502081922
2634,2401.2076586480603,2453.282082653931
2635,2192.865697395914,1895.6464430416431
2636,1903.0688610882871,2818.5309320133065
2637,1929.5211160090075,1870.6251608445266
2638,2032.3672425853217,2067.045578794592
2639,3355.023869803865,3127.7617399688133
2640,3614.589940604665,2452.603981117657
2641,2235.207590279785,2200.6811266592435
2642,2738.852943544119,2216.5214490322332
2643,2859.415123891507,2903.1674179350907
2644,2274.3231302890536,1920.552943488085
2645,2400.4452442912184,1975.101180736455
2646,3017.1700926618682,1796.8076999935552
2647,2114.103153884522,2094.2660670110076
2648,2049.218083650763,2516.9179416313305
2649,4106.9358159608855,2565.1719180584982
2650,2472.7996572349653,2396.0128893076035
2651,1946.0988099120875,1553.4435013723023
2652,3074.943704734633,2106.055539494563
2653,3161.326468949216,3115.536440020761
2654,2403.0086281085887,2615.8027043098423
2655,2435.5479473791224,3360.891074386082
2656,2242.5839155922067,2127.4090380538414
2657,2375.3936751407355,2553.960263129871
2658,2419.6323880850946,2369.2292173807627
2659,1784.463966328483,1663.1234263598792
2660,2365.6283239593804,2517.3175917463495
2661,2498.8588650484153,2121.000619641785
2662,2068.33054782724,4812.934767540353
2663,2546.125496381994,2015.6172631585068
2664,2561.84852946022,2724.368691394503
2665,1756.0200653574452,2107.922534723337
2666,2555.5611892060747,2251.1297175145
2667,2974.358692480289,1939.9106490004483
2668,2126.0239174084386,2714.1261518917013
2669,3124.1382589774566,3224.4133911516415
2670,2558.979659886087,2046.5406940204816
2671,2185.6929583513097,1819.2826146889226
2672,2639.932252313725,4129.350582602575
2673,2374.421192816568,2698.3660658721938
2674,2589.9905757476927,2521.6456155530113
2675,3124.8711692394936,2917.510894873237
2676,1948.2825647053828,2518.6097037154386
2677,2341.4471269836627,2950.4191148735636
2678,2416.6771816215387,2386.748283472517
2679,2820.5872842967833,6283.417247644362
2680,3364.5837693769768,2138.1425121048
2681,2178.508403271659,2085.323966720167
2682,2145.085325988162,4218.6017047688065
2683,2297.601844212423,2297.7988177109155
2684,2716.8487734249484,2280.8382050326045
2685,2164.3295298330145,3270.0640055529193
2686,6237.628264914201,2463.59821029397
2687,2678.945879899732,2184.8576597973088
2688,2224.4939952907675,2842.590970509969
2689,6901.247348346733,2555.9031763106327
2690,1873.6079356223443,2269.6346281695846
2691,2306.8017765061986,2214.313456657453
2692,2093.9804914597353,2533.0227237882955
2693,2457.0581810121266,1913.6962245299553
2694,3080.404578164338,2247.087953813171
2695,2843.2936081531016,3134.9859888792607
2696,2116.7384702391146,1987.5661496149787
2697,1822.303098556188,1606.9248183128295
2698,5674.254990804572,1609.563207907885
2699,4352.019951118992,2852.5923383871946
2700,3304.437588092212,1609.563207907885
2701,1938.1856075910878,4175.549338141288
2702,2125.826170441818,2534.954743398649
2703,1944.2531873557473,1800.4337743088072
2704,3255.5183877957143,2289.757553750408
2705,3344.850736845129,3288.5157487339793
2706,2312.89836255407,1623.7576012365305
2707,1844.366819291318,4261.335750842527
2708,1483.6764544441792,2755.598142175966
2709,3334.042019098627,3051.8138507633134
2710,2315.7154384851324,1930.592225093158
2711,1844.905451675273,1895.6309627649698
2712,3195.76492123468,1724.9002859257066
2713,3105.909667691053,1884.2883288568714
2714,1622.4923330705794,2905.6395957724626
2715,3692.838636106968,2270.0301293362254
2716,1787.6797404809186,3069.877384654358
2717,2248.1651851755014,4283.700799963507
2718,1657.3495886892833,1814.1726773830082
2719,1921.2056506197173,2550.7675357505964
2720,1797.6225294099477,2344.893157986399
2721,2838.8137416363656,2344.893157986399
2722,1882.7783939136025,2405.5374996950045
2723,3915.25633939798,2066.7241880594265
2724,3714.685661024938,3452.9014027875082
2725,3209.866459471902,2168.4437915259523
2726,2039.2958002673736,1834.1003253339354
2727,2704.1437031081996,2596.4604526224207
2728,1877.9400297469601,1692.222043433337
2729,3588.728327541121,2579.876366485579
2730,1927.1253464971005,2397.6602930285126
2731,3906.011778297825,2542.471945014441
2732,1745.7541353667305,3214.257150080918
2733,2249.311729882227,2361.755411072075
2734,2080.909380511647,2197.1600890794643
2735,2473.998112062565,2493.404880754913
2736,2631.283423341252,2130.4899904230947
2737,3243.2345008603797,1749.9842701065627
2738,3783.7024094627295,2048.456492515591
2739,3394.0182268135777,2228.406207808907
2740,2753.106299825582,3743.12569229144
2741,1808.4744182891102,1919.577530563914
2742,4049.7608482601245,1781.3872051465805
2743,2945.4162779569424,1735.1836613581625
2744,2711.1955183976443,2468.9945080426965
2745,2442.2055208880015,2080.4775605208993
2746,2929.4427319421347,2554.293871005525
2747,2230.010738797406,2071.446688699739
2748,5063.812025711546,2466.7872427884563
2749,3065.3959957258194,2466.7872427884563
2750,2434.409506654583,1737.5932111610612
2751,2171.859230256501,2040.5577330546785
2752,3683.0143222574234,1954.1300796912521
2753,2827.667039706221,2260.764061283907
2754,2376.03540355802,2652.560040504804
2755,2174.918360856024,1606.386069117888
2756,2272.2846437225903,1972.9132628342973
2757,2054.3782190413276,1674.792217510139
2758,3681.730269774041,3671.4739648832283
2759,1775.5502034825392,2105.6466307171722
2760,2743.7398005157575,2026.556496653627
2761,2386.1107749904013,2363.944744928145
2762,3429.1187919621193,1789.3637327440345
2763,2544.1563000489987,2095.6851461897286
2764,2161.465992276952,2390.5307869603976
2765,2156.8426864172707,2056.3450851717143
2766,1921.1235155680788,1823.1166479927738
2767,4052.4925177684695,3587.6878311146274
2768,2460.716596698206,1954.6865424122193
2769,2168.489371415981,1717.953703681352
2770,1954.569293382241,2647.7177158631616
2771,2212.7967161113756,6241.208300126572
2772,1793.9627755170236,2001.6861082527025
2773,2258.2825559805797,3614.114982430571
2774,2594.5539518983724,1751.1650693927372
2775,3745.71472410752,2426.750121303161
2776,2266.9739164239477,1974.8440769018057
2777,2501.8605612946762,1816.5870700300916
2778,2222.7502435209854,2225.982838360661
2779,2746.2568425264685,1986.8431232199007
2780,5232.971683535934,2620.2698466650427
2781,2004.1303736318073,2604.0570659995346
2782,1933.3851816405827,2952.9507656201145
2783,2042.730199562283,2847.9930408387636
2784,3025.4739785117617,2172.8176830267103
2785,3551.166936464758,2271.367453418188
2786,3651.9416378302276,2374.999940468602
2787,2019.6464054151759,3027.474158244019
2788,2357.280622473777,3081.3821738658417
2789,1934.2901724831577,1931.8664883037468
2790,2112.881850550934,3137.842584582385
2791,2105.8556778738466,2730.821008946081
2792,3952.190326488161,1870.8046960403274
2793,2586.1916646925,2408.5987919300615
2794,1995.7352452354512,2300.324284505091
2795,2262.7211680275714,2277.064758930377
2796,3099.19400322415,1743.8787928369868
2797,2512.1098826837406,2058.2282886542766
2798,2547.948766038891,2070.745458941687
2799,3314.140250062765,1689.2561643387708
2800,3448.3681673280835,3149.4191979134257
2801,1967.6314968306815,1703.336962462742
2802,1938.1294088092,2038.7189811162134
2803,2180.3795685493815,2228.4712403380727
2804,1749.911775396658,1774.5611265279433
2805,1930.812724621336,2654.884505713987
2806,2674.346915908779,2408.1961592386333
2807,3865.285440708597,1645.684862534384
2808,2008.7275179724784,2748.144019484048
2809,2381.7630141716427,2580.669871905759
2810,2655.4364495258346,2510.580837918431
2811,2915.8895177125287,2218.51695543587
2812,2068.1362128149826,3683.9510786934748
2813,3071.3275270902727,2232.507895722613
2814,3394.95734114333,2074.8640161545054
