,modelD_lgbm_train,modelD_lgbm_test
2682,1903.850240607458,4001.6831189765676
2683,2380.574191563941,2143.1201454023712
2684,2857.952265716068,2272.311156378285
2685,2111.9144450853155,3148.9819396399917
2686,5836.749852874041,2312.365793549224
2687,2357.368766849859,2177.8633190291584
2688,2459.46229813699,2682.8930902243483
2689,6189.707013859144,2647.0168230500362
2690,2174.872019327885,2107.2078365902244
2691,2580.9452834505,2146.6027080650993
2692,2637.524852594404,2773.5455283285874
2693,2970.1631284461937,1848.1571322110426
2694,3228.1788351068058,2336.177739246922
2695,2927.9516204048628,2679.6614873174535
2696,2215.756763343855,1996.3060942116433
2697,1851.178960524745,1752.4481361767005
2698,5857.967369744904,1609.9279434478124
2699,4314.715642183108,2651.371547725305
2700,3923.706697741991,1609.9279434478124
2701,2131.59659845956,3938.153362760256
2702,2367.9550293928323,2759.2506164221654
2703,2084.817532517163,1838.7403970066484
2704,3210.2944800108103,2226.871652288169
2705,3311.0320943790953,3254.0420896321702
2706,2087.834373886916,1715.156819937441
2707,2007.9075430153632,3934.0768984479337
2708,1456.299409880971,2711.2097765804133
2709,3659.5887485448266,2805.6272877597294
2710,2973.1790320239393,2025.5670111092272
2711,1911.0167229897886,1730.5752243307816
2712,3042.8431795066613,1899.6526781087457
2713,2989.9977173672614,2021.6033244908147
2714,1634.0145126241641,3142.897326740899
2715,4015.6681785752476,2151.968379148101
2716,1771.356898170259,3165.810853518978
2717,2324.3696370863045,3980.464939692273
2718,1796.4570006693643,1889.1834756956262
2719,2475.3003033233917,2202.9201066786964
2720,1937.1319369694816,2445.7907424242976
2721,2938.3790712569744,2445.7907424242976
2722,1811.5523468257002,2625.5496651469193
2723,3253.7447913719648,2339.0269499740107
2724,3302.1820049163966,3465.7469261832143
2725,3255.5525750655434,2144.19358257789
2726,2191.3826675915934,1901.1679469798696
2727,3099.698677758385,2722.423808331335
2728,1991.156740553167,1829.7869527522173
2729,3336.379121650341,2572.3265967476214
2730,2153.723906484751,2541.8899220319618
2731,3397.9330424205527,2216.0515218218525
2732,1561.7059779351803,3525.155920669486
2733,2376.6407988904434,2209.6892010569313
2734,2091.8308081143728,2036.9985803417833
2735,2450.2921062888204,2439.0217522355447
2736,2906.63587079484,2374.130072687604
2737,3134.617924922893,1861.5971799017072
2738,3737.112666997902,2441.8457236892446
2739,3177.2352532226378,2250.4820978046178
2740,2437.4106227818343,3461.964990215216
2741,1727.8888934258225,2121.7367519522195
2742,3609.847542839161,1779.253915146773
2743,3389.6307537810426,1820.1778059117871
2744,2721.5051289232924,2649.4127861474562
2745,2758.185861647312,2349.7941651851042
2746,2905.1343418937286,2548.3725539578445
2747,2230.6651256606056,2146.0592508017708
2748,5076.920524651672,2500.2951050334277
2749,3081.287317634687,2500.2951050334277
2750,2528.097952027875,1900.3616704905885
2751,2157.491662115264,1916.185215303969
2752,4228.996951114956,1986.8625990189219
2753,2961.81539090399,2233.4601394847705
2754,2461.56702280864,2717.5933819272686
2755,2167.744262977722,1858.1825422081263
2756,2495.2529775754565,1873.4556542535327
2757,2121.2201497778515,1682.09262188758
2758,3518.040312671732,3583.7375223751346
2759,1823.312260333868,2142.797917344272
2760,2943.5915609529657,2191.0726834151906
2761,2380.377152297414,2421.989654503398
2762,2629.3430149371984,1651.2483275383286
2763,2826.000644089663,2255.4403378415
2764,2678.4549095674374,2677.3310012935317
2765,2072.377757913723,2171.521710524774
2766,2070.5358544498945,1908.6541330098812
2767,4032.1714834817853,3504.5026108295374
2768,2516.5134657535373,1944.1797369218536
2769,2267.548698910572,1824.3879442934697
2770,2110.5209764675283,2853.6889355631483
2771,2180.2945106941315,6185.111979073367
2772,1763.5345332005609,2222.8004806061285
2773,2306.5995609874303,4115.862445498291
2774,2622.8207813541326,1857.9332474265914
2775,3755.90635002567,2560.8813297482366
2776,2306.875143764997,2066.665167559535
2777,2535.9066235013506,1700.3746471093662
2778,2358.8113348098564,2455.0186791286565
2779,2665.4088774879287,2041.9059602190227
2780,4533.645591527463,2655.58131030387
2781,2378.122115582368,2669.201743875744
2782,1898.953207559056,2972.9013251556216
2783,1959.7713534093352,2916.8753787665196
2784,3022.18577992756,2254.975116394469
2785,3001.925203787598,2237.6302376215745
2786,3216.5390182306614,2464.2192758590268
2787,2153.574201101347,2833.6306560660955
2788,2478.796294400293,3450.4477062557257
2789,2040.5644740987498,2027.3857856428829
2790,2118.987406191096,3154.712278876347
2791,2151.9638269398683,2359.4941736839014
2792,4292.455744593631,1902.909911443591
2793,3132.848235548156,2463.7400361027276
2794,2153.7555569749734,2257.9507992392696
2795,2747.684631337506,2637.9265629445595
2796,3112.5759203887374,1720.1360766949806
2797,2649.294731114533,1789.1374090236568
2798,2577.618405129724,2364.248420279348
2799,3116.24480664424,1740.3056629490034
2800,3139.847441830387,3204.4172411399772
2801,2054.0568463546433,1911.9921474538874
2802,2091.8992811078574,2008.8461174858003
2803,2289.606659933262,2205.2353719211633
2804,1958.122778733911,2286.0954498845363
2805,2288.9209181748524,2451.8607409068845
2806,2913.102996068115,2421.9387334058047
2807,3837.082649874434,1776.3546699135998
2808,2044.1253752519322,2857.8847565342976
2809,2236.100432559364,2676.2452743823196
2810,2551.540140981578,2732.8751163138163
2811,2759.3006485711694,2213.0304623201105
2812,2189.8463417261532,3147.892954165976
2813,3078.166067032896,2284.907304268071
2814,3443.507741263497,2163.570459267016
2815,3322.4351245892517,2729.244689619108
2816,2281.5270764701813,2216.5691955545703
2817,2055.840295171969,1824.318885480176
2818,4357.20060029775,3144.6120202573657
2819,3372.518043392041,2585.9053701395324
2820,1892.085649524842,3229.1974462444236
2821,2924.9690429288494,2362.6298832093185
2822,1809.0344331836313,3578.8757204434974
2823,1861.9923720482388,2109.508231803136
2824,2558.2124872297604,2377.9427986125293
2825,2472.119392321117,2287.2514609330383
2826,2662.7876408484185,1876.147128254171
2827,2161.490341550063,2652.4268124677615
2828,2223.0979780999614,1793.4058966878597
2829,2084.817532517163,1601.323668679087
2830,2562.760684286278,2190.3816895461596
2831,2624.6569992127675,2084.1528920797314
2832,2203.6568592292483,3201.857668376264
2833,2217.7888177745804,3382.0057869407224
2834,2527.856277183387,2476.381067146169
2835,2200.8586871451375,1952.308126267874
2836,1726.7474080706988,1641.0244621149427
2837,2304.7492961216813,1730.2806194504726
2838,2345.6926446229313,1924.4239965181719
2839,2766.7881013423666,3338.4730421115114
2840,2888.359086648314,2158.6527618012524
2841,1973.9022731478433,2463.6009833758703
2842,2100.6663053434727,4396.868519689766
2843,1686.9396489012486,2279.2981687426727
2844,1770.5355714447373,2206.2666121934503
2845,6130.570371060955,2001.3736290164125
2846,3565.1182141486042,1778.8292132791753
2847,2635.1604623727394,2628.00923569312
2848,2040.1847877957546,3160.561174539626
2849,2317.296492073522,2793.493344257602
2850,2693.514491424918,2360.9554641902914
2851,2500.702899661233,2146.5815348416045
2852,2708.1063911221663,2187.5611668714537
2853,2145.984733131465,2563.768989751669
2854,2348.8912258607743,3766.169702416542
2855,3092.4637536508776,2133.6552591455147
2856,2081.6799091531493,2165.526665296852
2857,2143.0132568842914,1936.1802677001465
2858,2795.962161040023,2496.77733035043
2859,2486.946370366266,1664.5174949067873
2860,2105.436655037322,3511.1794254957786
2861,1635.7381344517878,2456.753386356887
2862,3059.4885633377794,2141.09461312057
2863,2707.44977442886,2182.66838450361
2864,2284.3613073644947,2742.510615913922
2865,2493.320870977992,5192.737210317433
2866,3613.1909364644835,3116.196907827138
2867,2133.414603308867,3208.457836055348
2868,2342.7348644115455,2854.542556804477
2869,2340.3969365973485,2415.3848816437153
2870,2115.8735664258716,2775.489522648733
2871,2290.928232887055,2352.6188644885538
2872,4026.795108074736,2320.7241143490837
2873,3892.0260475337586,2038.7111271273286
2874,2394.9177609700982,2392.280994361447
2875,2085.438966390352,2130.1634659237593
2876,2212.5194568849683,2082.6743526015916
2877,2216.74967239085,2470.6451083929687
2878,2228.761692908087,2074.843152985064
2879,2264.864344451052,4303.196383197001
2880,4734.271613814927,2461.1101856068017
2881,3272.529276369914,2106.7227709938534
2882,2632.003213849225,3167.9042745326437
2883,2141.7387972290744,2187.329996459224
2884,2277.8301623913517,2161.495956682574
2885,2579.599941570407,2834.0703452008356
2886,1856.205980475784,4293.89229011053
2887,2075.7746242819676,2903.713701452987
2888,3641.6482513413607,1992.9001913439665
2889,2616.415769226899,2074.2081840250303
2890,2546.827306970511,3437.1780624801045
2891,1829.1305293458106,2062.71066660578
2892,1792.8418210581185,1973.295479562747
2893,1651.138530822026,1787.6738652478114
2894,3788.657952283473,2492.269279276222
2895,2483.1597275941526,1900.0269566705927
2896,2106.4123615422604,4062.325614748092
2897,2011.0180941946658,1548.1732922554488
2898,3345.7723011273765,2233.4740390654165
2899,3990.328897307864,2933.009494722862
2900,2302.9815101161134,2175.3681170048812
2901,2027.067721219056,2167.0120514701757
2902,2708.2050908868496,2191.835759096781
2903,2692.35909727497,3047.0951890093847
2904,2109.690018416426,3097.245197031557
2905,2738.5718288877533,2100.449012237628
2906,2228.632687891816,2001.706467768909
2907,2256.261228860827,2312.24855764903
2908,2146.677661015436,2392.7366392153913
2909,2223.18747315679,2392.7366392153913
2910,3156.8928261584997,2534.2158222063476
2911,2453.688928269471,2515.574453313314
2912,2550.8349545601345,2667.105323744158
2913,3035.5696220060618,2977.685885291318
2914,2617.329570606195,2762.715727418224
2915,2118.3666680326246,2598.6109187090306
2916,2162.436631787719,3160.9547093594324
2917,2792.12014408314,2544.6995532943956
2918,1558.4991493276668,2048.3956772746637
2919,2179.107781150256,2976.697066109074
2920,3108.6219151658615,2533.596114058156
2921,2885.1942811796284,2350.5275402634597
2922,2274.5666246119204,3355.695639787818
2923,2351.1363839807664,1818.751779346662
2924,2593.947882196349,2327.760038136824
2925,4054.733474707044,2531.717254125424
2926,2342.087582277348,2462.879258870416
2927,1905.6145224117156,2062.7636321205077
2928,1667.7824029212713,1884.6935521914413
2929,2545.6549827284975,3236.5141186946335
2930,3305.3617628980933,2430.3590799608205
2931,3140.2170952102547,2499.0941791332502
2932,2485.325726561727,2612.794500580544
2933,2206.7439151970084,2014.3618218673805
2934,2218.087356385394,2549.184556910004
2935,2298.6467478037443,2169.8836494519683
2936,2911.505344266736,2370.73316494381
2937,2487.6541587559777,2386.9833365682784
2938,4562.065177031982,2685.5776253288636
2939,3534.429002948126,1719.6385341163198
2940,3878.0519072096217,2261.329775539425
2941,2608.452123315916,2011.9879091587427
2942,2254.5496316569356,2361.88112914068
2943,3634.41128963218,2449.1212728140476
2944,2027.5479901028418,2551.719469677394
2945,2823.44185919206,2303.675625108138
2946,2302.065977666911,2315.515363592828
2947,2410.423453739551,2987.5878978591945
2948,5816.034400756597,3691.910952304917
2949,3213.7281200047214,2362.9692900112436
2950,2256.034380838212,2074.950843894974
2951,2166.687618160226,2809.2638402978578
2952,1470.3915040328968,2664.5443790939385
2953,3583.065787482647,2268.780471899108
2954,2409.6230983591477,4132.376275272031
2955,2193.9619403382626,2338.2027668494
2956,2221.831073110628,2864.1975189010664
2957,1944.2459864958971,2530.4906242525067
2958,2090.617947300341,3869.195725504236
2959,2823.819896998728,1995.5256604244594
2960,2221.2051898301115,2987.081363698163
2961,2277.8807390287775,3550.070526457017
2962,2680.795757884555,1774.5520790449677
2963,1583.2216305959314,3083.037772630711
2964,2738.6495519141877,2466.4179909948425
2965,2255.6711075666153,2205.6599222351397
2966,1962.8091909972031,2321.546767506673
2967,1885.7322769642333,2736.5052577480938
2968,2686.6460520768446,2190.4691067501853
2969,2062.890342542094,2007.3338246298622
2970,3331.16834925503,3426.596872345452
2971,2242.7193658273713,2420.0701257924925
2972,1931.2313968108858,2765.3852595120516
2973,1793.9119511248382,2049.9583921823455
2974,2415.6897211046967,2512.8055822640627
2975,2337.0215466988075,4602.174089033475
2976,2720.1142487132565,2229.9734270710446
2977,1958.4199964855184,1521.0969200161835
2978,2250.209978119464,4082.5121391597436
2979,2716.4011571568567,2299.996297421509
2980,2637.6980908109654,2250.096228968133
2981,2239.2825136707897,1600.1362373103364
2982,2705.7383872330433,1834.6006637410087
2983,2411.138076966824,2211.335063726411
2984,2442.449492960143,3143.773596929964
2985,2053.1739531424796,2259.9967834873596
2986,3689.0264640857017,2558.6886152475536
2987,2266.5843876124422,2905.777896892022
2988,2579.4618336519493,1938.5129741597696
2989,2077.405152408517,1844.8137498039323
2990,2421.096516757229,1925.1292416353485
2991,3487.1174027935303,2254.181844979546
2992,2315.2299037262783,1767.6374286589075
2993,2558.173273294684,3870.059024598537
2994,2303.271543428199,1792.861254995764
2995,2173.6277063659413,2750.411056097559
2996,2708.6975580298686,2150.821012696689
2997,2147.9653632071945,2653.68559382192
2998,2614.6388550743914,2655.4371892379913
2999,2738.939326307541,3486.9149740778275
3000,2180.3931125521867,2404.7129687096235
3001,1748.7336670237228,1881.730267581965
3002,4495.135434126004,3413.7983673374392
3003,2493.0958017518246,1971.2231005863864
3004,2515.933828174034,2882.323301884405
3005,2484.7374969120456,2131.656154340913
3006,2040.593053526265,2529.2571489279007
3007,2105.321994225358,2191.289100724339
3008,1938.5610206995987,2735.0921536733804
3009,1887.18263072998,2723.6385160768727
3010,2922.9890549468814,2201.815303916255
3011,2996.349720391123,2618.5004844341324
3012,2853.354336915448,2875.5075025686324
3013,3093.742624616123,2163.0382766149
3014,2472.5778984026265,3110.445030002002
3015,1637.2957352610274,3872.152592271622
3016,2499.089558978638,2784.0238598377628
3017,4492.877553511262,2596.225169840348
3018,1920.3411705405736,1994.215945684995
3019,2877.960071409467,2141.636131728134
3020,2344.713327164818,2192.347087384154
3021,3413.273008644069,1950.0639883912766
3022,2430.202864323072,3302.023250190635
3023,2797.7164613302216,2725.241046465646
3024,2128.985217030059,1924.101640077472
3025,3889.420879067293,2162.3597794147804
3026,3194.094502932731,2247.0588750489733
3027,3078.2861123053585,2962.058452496597
3028,2370.886575813918,2092.670331639431
3029,2914.1369088297515,2356.913914789035
3030,2138.797680662694,1772.9582577189892
3031,2134.321030177201,2363.383386016147
3032,2374.510718620429,2479.905517040045
3033,2451.240644147307,3399.1292260774476
3034,2127.611094920858,2498.9422039229885
3035,2084.1145798177076,2432.042894317887
3036,5600.273587153388,1796.9121076947242
3037,2938.058657201754,5141.904481204859
3038,2643.9308768495334,2828.421221481617
3039,2842.573359773645,2465.479251963061
3040,2918.467413388196,2735.814709122849
3041,1842.9370330727256,3415.0787266502566
3042,1871.2489550796888,2146.9055094021273
3043,2549.7623176740017,2223.01982574557
3044,3214.801372591291,1374.0088472494003
3045,2427.2618945168388,2691.8630204336237
3046,2830.5726190499195,2043.05109376379
3047,3772.6230990309546,1848.55274213952
3048,4420.227272222295,2327.2148030944504
3049,2249.9794826030293,1807.8688765435413
3050,2271.3051430800638,3297.6338817700257
3051,2885.926849314722,2197.6885978468154
3052,2865.7900188749127,2346.413101707522
3053,2812.1905078565437,2151.151252348588
3054,2445.7322213863417,2301.895497243506
3055,2415.4477087667474,3560.7910932888944
3056,3385.5701420496534,2518.5540812166228
3057,2390.3695596552584,2114.373136134708
