,modelC_cat_train,modelC_cat_test
3242,1704.6024151623294,3011.8147780848362
3243,2076.9974486439005,2248.687950654893
3244,2500.2403485509135,2932.736390375697
3245,2528.7848937592917,3273.9957041012553
3246,2768.0596955039873,2057.9183194717616
3247,3663.2969484478513,2316.7607233019435
3248,3088.600319770543,3449.211185342168
3249,2183.858962283628,3058.6350490940868
3250,2769.542389012038,2215.3775372198725
3251,2467.193256548154,1508.6905943580925
3252,2471.7462102707836,2444.091785437646
3253,2424.9392499513806,2564.715988930585
3254,2473.3248415163753,1763.692276203626
3255,2637.0495075211197,1916.1970416025208
3256,4862.439076102673,2170.570687517772
3257,2678.235122206552,2919.124353629765
3258,3121.9260355703864,3333.6869355118024
3259,3046.4608399065655,2039.1590158850577
3260,3390.35081475501,2212.923561283612
3261,2098.8236883079308,1868.6614079260448
3262,2779.850018114498,2036.1943929146844
3263,4837.231428940259,3565.064504766284
3264,2250.8059981443275,2616.3440174400753
3265,2623.330903110643,2090.695087885645
3266,2283.8209776389494,3252.546026553372
3267,1942.254095447765,2296.696007133908
3268,3017.731519962962,3046.516383141293
3269,5890.897778593768,3583.8458353860065
3270,2669.815050578986,2075.4867284596944
3271,3511.5150477614698,3107.7195114480323
3272,3555.0716889972077,2549.141567241953
3273,2342.708985828562,2435.5365762127394
3274,2768.492575720646,2573.7335141337476
3275,1545.1321684033398,2127.662969725864
3276,2556.8445806702043,2051.7210288448214
3277,2734.1876260175086,2572.258936333688
3278,2913.23319453278,2266.734675022951
3279,2684.7846227127293,2409.6619575479535
3280,3191.04102606404,1991.3029276154084
3281,2443.0508461373224,3181.448558071005
3282,2344.8413143678195,3942.857830024847
3283,2476.410837441574,2613.817511570379
3284,2225.7473921279634,1858.249890055878
3285,2979.7865012205298,3145.247934886006
3286,2477.636940969897,2036.0243154604832
3287,3226.0823847114775,2280.107050096198
3288,4182.356117866974,2008.0967246136927
3289,2333.084214355353,2419.7603283303206
3290,2809.5998117665335,4699.907971862705
3291,2643.1540290969447,2265.399786942828
3292,2092.6550679772536,2199.8833157590734
3293,1869.96727002856,2322.0618258461573
3294,2191.2732606475365,2311.622688509768
3295,2020.3064228039484,1811.6288349873714
3296,3195.0002176208886,2566.7427106809546
3297,4980.427533184546,1825.8036241234372
3298,2867.3479516032903,4120.03998338599
3299,3072.42756431758,4105.101925948475
3300,2711.842764861738,2464.214417606355
3301,2234.0843101706787,2084.2924024923477
3302,3032.0571366476606,2505.584678482536
3303,2409.800982613612,2534.2914412591554
3304,6130.121519310223,1668.7371698859356
3305,2379.4722558169265,4385.970339900037
3306,1395.69898374419,3091.367923774969
3307,1781.4708608134667,1851.072414465881
3308,2012.1825381215604,2607.022525371588
3309,2482.908822235986,1888.0594839387606
3310,3885.9738632468993,6831.28716881158
3311,3270.236021863452,1794.6612605042192
3312,3363.817701531076,2697.1384572935312
3313,3671.550354465476,1894.5521031071523
3314,2183.383700157944,2129.740289603641
3315,2960.382608201756,2416.08726002629
3316,2132.325393249485,2002.7919718425394
3317,2304.4438612440235,4308.2500408998585
3318,2054.643188069237,3431.4331118122186
3319,2578.211100021332,2095.5230843537524
3320,3234.2266245258697,1942.09453575789
3321,2728.929734358917,2276.166977527202
3322,4166.6233342405185,1592.4326807391913
3323,3811.9647672248957,2319.47386239959
3324,3124.5836674368584,2569.4301015950005
3325,3080.6384592357585,2044.5618117645984
3326,3510.0318983781044,2888.157220970668
3327,4554.049497796918,1992.8005517074312
3328,3883.1237816087087,2177.7437193785418
3329,3699.8020512008725,2842.8219643253947
3330,2325.0429643163498,3019.0144379789663
3331,1451.7185827990506,1872.605543196516
3332,2776.0663046557097,2237.8890066457125
3333,3503.4636571565393,3918.98385186956
3334,2156.424935295261,2019.512388214202
3335,2077.536238030729,2489.9060220088745
3336,2655.5346441800693,2984.8311474932457
3337,5703.4950624747835,2794.1570583581365
3338,1802.7790053666079,3244.9504190377097
3339,1940.1635802264254,1936.3156684082107
3340,1691.401721547569,2366.8673202873915
3341,3495.2127814083897,2584.3588469601646
3342,2527.7811286601946,3156.7461370135975
3343,2426.5152523618744,3337.656668089301
3344,2975.8682437904818,2077.189890231274
3345,2411.1579615729324,2052.607887299639
3346,1945.3756077338205,2299.5073627655847
3347,3297.42671866578,2027.8660460642125
3348,1971.6462981168754,1763.452658210666
3349,2939.3278236825076,1792.9323108184312
3350,2829.6560397157036,2072.040872488783
3351,2436.46210183973,1952.4569779546132
3352,2275.467131874318,2289.543991877506
3353,2084.4753444317384,2821.4102521618515
3354,2573.40545641256,1697.0246912557693
3355,2632.786218018312,3176.070956044124
3356,3456.6293664225136,1942.0756574426518
3357,2699.0231924985965,2653.1917593558783
3358,2249.0905703463645,2203.0950367941937
3359,3427.295655237739,2940.1128652519196
3360,1785.1598958517575,1850.2578264136296
3361,5380.8948130744575,4307.927123087319
3362,3967.678184077367,3704.6862266350518
3363,1944.9539192272705,1874.3104864312081
3364,2057.1495907428716,2959.4545477933316
3365,2176.0894954574796,2161.166090908869
3366,2241.2348698865185,2538.2170276414754
3367,2127.0172659364616,2068.8372955925015
3368,1507.8049367362444,5401.971547711781
3369,2949.250429598192,2032.7452309566688
3370,2493.461249346159,2427.7228749611936
3371,1889.6269997756367,3151.7397319194097
3372,2310.1850552060164,3451.602354848852
3373,1700.1311494719746,2418.478191224197
3374,2570.3134158626162,5289.730786542254
3375,2515.3722257253585,2067.90225798568
3376,1735.2584768085726,3471.929974775326
3377,2311.0689030435624,3555.459925902052
3378,2511.1466977396776,2600.938561982602
3379,2248.5550517880924,2031.8698794652337
3380,2185.1173621087055,2187.327814150901
3381,1800.1451516920863,2187.9911149429317
3382,2647.229824540304,1953.7690354623235
3383,2325.2096302390473,2560.6337692033194
3384,3117.534582173425,2417.5417520201454
3385,2421.645977022486,2488.204645982668
3386,2100.619711974534,3394.3819492645866
3387,2364.7714581218384,3588.4158765942475
3388,2261.553017838066,3260.3030349723913
3389,2699.4135188881173,2017.9481316035333
3390,2069.505776452848,2568.913877697703
3391,2067.238676816858,2560.875692310851
3392,4931.90003571628,3908.358052225278
3393,2602.6120786375277,1996.5084275241886
3394,5387.754700942014,2074.0421989062875
3395,2300.848615467708,2976.9681041878416
3396,2518.987439056915,2412.0238936313353
3397,2534.8181994215092,3255.9457686103983
3398,2689.8741241532325,2643.5958888724663
3399,2522.024181844021,2654.461923052348
3400,1404.3536876660323,2665.0857987797017
3401,2030.9963536287316,2726.715966876183
3402,1542.1377518472498,2317.8210626701934
3403,2195.6366473553035,1957.7413542357965
3404,4803.032723754151,1994.717934907842
3405,2398.219580194054,2544.979538377566
3406,1576.6185657324222,1952.4371772956765
3407,1821.9806598174032,2034.8342433186172
3408,2793.718766214273,2780.6950553070515
3409,2154.7478182887157,2402.1219739545622
3410,2229.1336689551354,2520.664570054877
3411,2480.5183406192145,3476.305867541025
3412,2187.967889430875,1728.0744674821174
3413,2279.2054448987515,3536.610339478428
3414,2071.3690601915714,2143.5194607087114
3415,3060.995661880523,1930.0684857400495
3416,2287.8437962886696,2466.5439184228044
3417,3448.855420283119,2537.977695859725
3418,2955.7893809184793,2438.471295952267
3419,2176.609903575102,3913.265213593679
3420,2167.4024475537894,2390.680290499343
3421,2278.922609848425,2118.842028828381
3422,2781.437497618311,2606.0751245685533
3423,2513.9138215044013,2643.5233250535507
3424,2237.165059090722,2352.8332765559503
3425,2603.272886010513,2346.279213436129
3426,2014.9291072759122,1995.8862025200062
3427,2393.9389759328324,2170.269807293661
3428,3046.3212940334324,2058.527046859204
3429,2198.8811930778866,1961.7442366738446
3430,2815.3966135448254,2713.3271912642986
3431,2906.6609499911,2287.6128387626886
3432,2353.605948030042,2512.0767791048625
3433,2078.2404995443926,2707.390353874979
3434,2433.549839890062,2090.418790330195
3435,2323.622538142222,1993.369107366428
3436,2241.6217702093722,2627.967111923086
3437,3203.3755489036466,2555.3725043319337
3438,2633.082287357051,3857.5989724693877
3439,2445.2150761521284,2701.4456263424067
3440,2391.6032833447957,2100.6577470094944
3441,1857.329518202897,2446.5052472841767
3442,2664.8758881707395,2172.7578467843723
3443,4218.311531403748,1935.3995162233678
3444,1907.701048767126,2390.67642163523
3445,2380.9744787563354,2647.211738958552
3446,2385.300864585089,2623.0780806648227
3447,1908.211653965087,2358.1689589069474
3448,2506.2692078622267,2189.9191307645974
3449,2327.4926429272987,3739.8510223123435
3450,2060.904767191284,1916.9299558582243
3451,2394.93679376659,2931.4476367203233
3452,2118.7033767032344,2401.6785385029175
3453,1816.7152311136995,2796.5270758809806
3454,3091.378188828345,2622.113627759994
3455,1725.440455904205,2934.3728612296827
3456,1672.302006278949,2172.876274491297
3457,1568.2824762347539,2671.7586429737444
3458,2003.1093205214615,1633.8300409859253
3459,2443.036224596301,1991.8877390196408
3460,3449.6525945258836,2331.4862437904862
3461,3370.045788307023,2435.5616360603462
3462,2832.8893949706003,2135.3066916593652
3463,2451.6496486689703,2355.9467059105527
3464,1652.8783636518024,2729.416397452005
3465,3333.795141482793,3083.768139762911
3466,3356.27378748336,2208.187321019127
3467,3223.312552242341,4467.727288416007
3468,2981.59698324205,1803.7801456479624
3469,2544.3664182816974,1444.1672723086317
3470,3962.1543394139862,3964.2419568024766
3471,1460.6391131792614,2589.4088745326926
3472,2694.4591460751176,2172.9450814646575
3473,2103.645149361089,1855.3569382948906
3474,3586.123804925145,3150.969790824964
3475,1737.9318266341818,2290.744957621562
3476,2527.204584317357,2227.6999951066837
3477,2084.6560687072397,3247.1106507022655
3478,1711.5879658607519,2926.4033201734514
3479,2634.4250127885425,2826.5939652868306
3480,3447.987408415775,2257.3995899501742
3481,2216.766221719874,2122.344798234745
3482,6402.717062734431,2481.255910942439
3483,2288.519242876303,2554.3978892974164
3484,1431.7512857762358,1981.3019252288327
3485,1894.0622084995243,2472.721204834425
3486,2304.1304524318375,1730.7781367128755
3487,1688.5452927542492,2201.2330045845038
3488,2561.083753153303,3079.429079383563
3489,2566.2053135082097,1638.0482038781379
3490,2749.836302436806,3744.297504469704
3491,2818.64828007448,1828.3870214681356
3492,2626.0041566098184,1977.575703592327
3493,2373.4040886138796,2246.885632461359
3494,3470.6393002663453,1757.8934479198379
3495,2669.1509458304763,2748.605108963916
3496,3220.5277974683586,2398.2736905152965
3497,2536.136878800786,2813.230346263276
3498,2240.018396655413,2535.112659908202
3499,2709.637859388067,2743.8611357089144
3500,2238.4538076213075,2843.569813581912
3501,2189.850404850259,2682.9244624295284
3502,2466.964827704651,3341.12858867999
3503,3046.332837071008,5687.299917443485
3504,1961.5659802763519,1429.6156904047439
3505,2378.21331876072,2703.255595991428
3506,2362.509849780937,2025.4529029877194
3507,2455.1401453818744,1817.5233746485924
3508,2866.7298601538505,1944.0456729967675
3509,1937.1823866343466,2633.2422008976478
3510,2526.0250301943397,1899.811476475291
3511,2377.818970168176,3384.489950531256
3512,3030.0133261161395,4174.281623027183
3513,3560.7798153291424,2334.3264448985515
3514,2392.3383192980486,2342.865376539983
3515,2738.275203410004,2375.326481779016
3516,2673.6844253427207,2240.330281262766
3517,2484.3842438067177,2037.529041745082
3518,3381.3647695291565,2564.1083877635315
3519,2451.9845627364657,2123.3338822138685
3520,3235.7679733720483,2301.215692993578
3521,2847.1012446634936,5336.665245644498
3522,2473.583368489178,2644.4967376422887
3523,2328.5665999102257,2073.1175240000725
3524,1843.7694696398582,4346.726676543874
3525,2677.8222206750816,2616.28558059483
3526,2389.620216890759,2111.777999708976
3527,4760.233486343162,3212.5435553933435
3528,3204.699542083439,2537.742133240896
3529,1948.3667641217362,3554.062993877239
3530,3496.6174843423205,2402.449375338148
3531,2416.931566990237,6514.899603380454
3532,2947.2773294694207,2877.1988549082535
3533,2607.6133992186374,1967.7354584962209
3534,1513.5797191468798,2065.999179736279
3535,2383.0028976659974,3664.8264134534243
3536,2023.987590375617,2191.9590202742766
3537,2620.516551751908,1870.6367071483407
3538,2223.908178265488,3779.903213313416
3539,2144.5755720670204,1931.42196913665
3540,2720.34670788755,2215.222546141636
3541,2811.1790627647833,3024.4812582792583
3542,2338.7798589834947,2492.9948848404806
3543,2494.2459156458694,2308.423348448694
3544,2243.4390864403717,1921.652264913273
3545,2235.6473162409943,2877.414046191484
3546,3914.0866362792667,3128.8219445609725
3547,2109.1676603852266,2566.230272163405
3548,2708.825123985887,3192.232388531632
3549,2000.6865238534401,2106.8139054092107
3550,2190.8034434208835,2736.2044279095403
3551,2040.121865001906,2406.487082138385
3552,2371.533385229241,2653.2357737673424
3553,2374.717601246629,4138.630650780954
3554,2275.990788062335,1832.59943624919
3555,2180.4490723066724,2099.602046203699
3556,2764.7960953471243,2322.297001368499
3557,2977.7931049162767,2419.7111664226477
3558,2358.5232077163846,1787.7748147494356
3559,3231.946970170824,1646.9444119786858
3560,2268.0168254851887,2260.5986523039915
3561,2073.2703356467964,3296.7888450777123
3562,1922.2668005495393,1742.6928659366854
3563,2186.8933828075033,2276.2482140029774
3564,2850.361690499453,2256.437802332263
3565,2451.898434454828,2179.487127090842
3566,1648.5316042139764,1718.3137774804097
3567,2012.0799755292273,1882.1451903347581
3568,2553.608853532026,2149.527547589576
3569,1981.0944992313339,2670.330466906291
3570,2114.496416777334,2052.7949839787098
3571,2206.28101841735,3145.4944169230394
3572,5480.157966677925,2429.355604034664
3573,1616.2178759241779,2046.691672470725
3574,2882.564256942858,2577.6404116156896
3575,2547.9216840623076,2326.5047277393687
3576,1496.9975792032906,1794.3277438903976
3577,2263.568786524823,2633.306980736365
3578,2734.1633367465383,2312.990400067751
3579,2783.110991442443,3173.8266340071978
3580,2386.7585640948696,1961.087583417418
3581,2909.6207649293024,2592.8202595452617
3582,1946.2873085665462,2182.3213843453254
3583,1643.0758786451083,2003.5700483213757
3584,2489.540147215371,4033.585541169888
3585,2676.384820757326,2141.0302695927735
3586,2525.348083581568,1754.6434833675241
3587,1825.998764713205,1854.2210314722993
3588,2914.434790735761,2435.101833054675
3589,2847.952548545181,2297.361958199966
3590,2256.2651235051103,2825.861617071636
3591,2217.6469269629943,2782.9105987762423
3592,3965.1861644761498,2656.5436860833915
3593,2898.063302177356,2036.6518299058512
3594,2215.1102901991517,3171.0731376400113
3595,2589.6780135246254,2743.247701004497
3596,2714.4430777348357,2430.5448439763813
3597,1984.6845354719876,2433.843223900443
3598,1849.7044236333975,2812.4551761062735
3599,1925.8986877947034,1599.556366946557
3600,2447.523665499163,2596.5375374973146
3601,3164.9211222897984,1713.00926282812
3602,3179.277124596405,1806.970686059399
3603,2419.4460686725315,3928.8799946725426
3604,2154.458015274554,1934.8799588891634
3605,2554.9207320376395,2709.7489624845416
3606,3448.104708308968,2487.713749125507
3607,3186.604393410489,2912.6825583879154
3608,2765.1914005435524,1613.483349114286
3609,2133.1361913123997,2315.829043609924
3610,2493.3128745284066,1853.2004971715237
3611,4022.2825045312848,2204.1911725817654
3612,3958.0883238527153,2565.901394968803
3613,2981.925159296917,2195.426078378304
3614,2195.486406128978,4706.096011051524
3615,2430.94609785703,2593.078511646497
3616,3491.319126720136,2496.3768267809346
3617,2677.6174717749955,1748.4431033067715
