,modelB_train,modelB_test
4475,3549.3057309770575,2635.8085447968597
4476,2925.505274551875,2822.8092075211966
4477,3106.061950904551,1959.4001056073303
4478,4089.3174561480064,2537.0912596513385
4479,2265.744000719527,2026.7823923547498
4480,4682.9711460777635,2918.9746167433245
4481,3014.703065452638,3174.5579918724848
4482,2619.9604805177614,3214.9947406179135
4483,2931.5743732423743,3400.26961260884
4484,2086.7073308674208,2532.6008738067876
4485,2723.507526642298,1828.4098165228781
4486,2779.5354033555313,2351.297441581573
4487,4366.292862931334,2441.2157880542386
4488,2162.828570106083,4209.892250818314
4489,2436.9847155920957,2331.7379009530205
4490,4253.968250226666,2561.9054690459207
4491,2030.5800320192309,2672.1120689407085
4492,2026.4049714027892,1818.499621529912
4493,2463.478463442362,1758.5672540264684
4494,6476.134543074135,2629.7902631235715
4495,2679.299692491582,1765.1382341482508
4496,3208.0684041206187,2460.9722961854013
4497,2961.452401941898,1826.4621574568293
4498,3055.5886989482406,2110.0282615015635
4499,1881.2428244383784,3173.8351381545235
4500,2480.3423628015435,3448.0698832450253
4501,2712.628248901146,1564.4910649340327
4502,2139.364557424201,2770.873633339055
4503,2794.6369472724186,2851.377404170653
4504,3258.848657592413,2600.825359827331
4505,1939.2878165484399,3276.745558808513
4506,2648.2999442668242,2730.696721342564
4507,2744.6149457316387,2244.7280772077693
4508,2207.401193362625,2541.17538354342
4509,2098.6462509759017,2053.207862983586
4510,2513.0189268719455,2414.2013564952954
4511,1748.82501126393,4399.406685973625
4512,3611.694604174526,2637.7584777242814
4513,3255.4111615192014,2167.253712576889
4514,6147.131566475055,2105.9776840220698
4515,3421.0177259693837,2376.3311714166493
4516,1955.655594616655,2887.441220649589
4517,1806.7412012739128,2079.1113366390605
4518,2595.880109669625,2870.844061853621
4519,3034.670381346109,2745.4614960610807
4520,3279.1344472401383,4472.710904726227
4521,2446.6486553667214,2799.3471205763517
4522,2247.6672445858744,1732.9704498111653
4523,3427.8676765491596,3032.422523490297
4524,2117.556695457334,2779.0794088280927
4525,2556.9135992480055,2271.791762744389
4526,1890.5269107169574,2137.574378383818
4527,3306.520645109773,2349.338031681299
4528,2510.1323597812825,2349.338031681299
4529,3274.906302446844,2903.4598616922076
4530,3523.970399570897,2568.8371014337476
4531,1904.0483441242584,2562.652094712779
4532,2251.1922934210397,2534.9361067264695
4533,2953.5681883411735,2202.6021187885003
4534,1736.4119047968968,3888.574165059478
4535,1690.7955599285035,6454.258660644116
4536,2226.961840578253,1973.3227400395212
4537,2520.2599450963044,1973.3227400395212
4538,3485.6319827297075,2649.2427937771827
4539,3216.3957832217075,2508.8995511418784
4540,2290.346014256598,3642.028559918298
4541,2490.68025004402,2426.6965526526383
4542,2279.873671228145,2853.397895005437
4543,4700.752411320658,1531.0576312739042
4544,2407.5510458282693,3042.1411492244993
4545,2433.613820859112,1995.5634556950536
4546,2284.856912485732,2804.0094243676763
4547,2777.2074268877245,2774.4188133826833
4548,3040.002633851528,2875.1696918531543
4549,3514.0694198595193,2616.8631597348
4550,2710.65842953201,2438.8243329386814
4551,2061.646732768447,4280.13639359622
4552,2275.329021087468,4600.8109611425925
4553,3169.8312461994246,2783.4407917678463
4554,2684.592015256822,2382.0194962475243
4555,4337.116460379846,2318.4178606540872
4556,6066.353420982921,2314.3779931999716
4557,2824.6956240753575,2396.5190161726046
4558,2456.409753442311,2560.940923065457
4559,1727.8888123873369,2684.3894848651516
4560,2949.562973613163,2788.7931545157985
4561,2341.472884591989,2354.3942004531955
4562,2398.6200430817166,2262.846521332326
4563,1667.9507269216142,1736.38063764924
4564,2165.9182200831856,3118.20763477477
4565,2370.5211684127125,3203.2388498062182
4566,2284.740645122404,2181.5388249216658
4567,1955.6424836919796,1635.81321255653
4568,2192.7674909405005,2265.37427881285
4569,4368.3289273618,3691.4980338061337
4570,2100.736662521288,2720.9399679912567
4571,3522.8446769973666,1914.537612437404
4572,2164.946890745936,2816.4802926043585
4573,2529.475211443391,2311.0407441521484
4574,2108.693183849333,2910.197899773615
4575,2045.5535050619117,2443.341753409898
4576,2300.094355341716,2494.7251402985826
4577,1596.594712725473,3154.9855972195637
4578,2749.6117227023783,2359.3471350365735
4579,1794.660359166388,2809.8693260328446
4580,2978.104200152292,2429.9983114293136
4581,2233.66575404196,2562.2051740020024
4582,3257.7437794679363,2157.127141407856
4583,2456.3762659498134,3782.7356504801637
4584,2355.5240832822233,1824.1381565127044
4585,2328.7733083718895,1761.497364399091
4586,2612.814449514683,2775.913220155196
4587,1959.4759877369313,2391.8767303543123
4588,2373.5318779200884,1935.08161404267
4589,1814.450824706997,2314.019275867921
4590,2713.889541413151,3387.3830471077626
4591,2306.1830812004514,2478.170214004008
4592,2099.762032514254,5137.806748544246
4593,2903.4034421677425,2564.015790816183
4594,2570.406959251274,1931.2288012414367
4595,2695.800769165324,2448.350947836643
4596,2851.3271883295106,2294.635209797507
4597,2459.468699492564,1668.6130330144267
4598,3257.0097908501166,2223.347335317784
4599,1815.7422147142724,2951.667800998687
4600,2616.1845552775244,2551.6505643478995
4601,1964.497694338279,2117.2072163864677
4602,2161.254071326667,2749.821204078249
4603,2581.449802148663,2802.8619450311535
4604,2304.883049494863,2087.428850927695
4605,2108.7222564230697,1975.5280091999186
4606,3585.4992078978476,2231.401189783615
4607,2053.6981231945665,3051.247186456023
4608,2056.6900458255986,3365.4056519844316
4609,2366.8273944056164,2928.4963829827475
4610,2604.606440375865,1990.2091475511486
4611,1725.2503502680636,2497.024323553814
4612,1950.6130690343625,3599.22170745513
4613,3044.19817352504,2696.411749256718
4614,2853.165875173696,2376.8724603347364
4615,2423.671355171858,2294.4300675398326
4616,3468.554107845211,2793.232478834435
4617,1835.0824034013872,3622.1585120509944
4618,1847.3363769388316,4771.448734300367
4619,2575.283129355772,1858.4465556300827
4620,2788.551325587272,3339.369699480808
4621,3165.569538342096,3714.8774607736254
4622,2015.6036058956481,3656.513433100372
4623,3413.0491483113246,5284.665603650765
4624,2030.2891662257327,2660.3903284590547
4625,1957.7127404683943,2321.7351530354035
4626,2415.346122895723,3653.134641240294
4627,1698.4769354560046,3102.0236990598846
4628,2206.855777014979,2579.6144707903304
4629,1813.601107225522,3264.9373550624714
4630,1856.593457088324,1893.4177271141125
4631,2764.659593336043,2386.200740037839
4632,2839.7007766096835,2486.2301326536835
4633,2238.6477502602215,2977.8306897377565
4634,2266.1959074651377,3546.6603425132503
4635,1695.1677642182076,2865.401756006576
4636,1824.3756696991572,2691.6437897347932
4637,3256.2380740370227,2355.918925408959
4638,2199.7305497547814,3370.085562040377
4639,2793.9504314020655,1879.891717622601
4640,2737.199353894765,1594.9376740776415
4641,2829.3128142194923,4135.891524119719
4642,2364.541918550021,3837.158894768022
4643,1636.9601576229318,1729.0620829964603
4644,2720.9025736563794,5233.612271831119
4645,2998.113125917924,3663.425522770724
4646,2429.5549850877983,2568.6371594707366
4647,2824.7227067797553,2076.0598450003404
4648,2603.2524249908834,4027.887302788817
4649,3068.502883201722,2208.1352141816838
4650,2274.836882977775,1977.554148076152
4651,2448.271158397613,2002.0934371807002
4652,1976.2707932277,2449.3610746613094
4653,2338.0111055579478,2272.167836646529
4654,1858.6124508847101,2437.6867201709692
4655,1983.4342853677622,3421.7027820151343
4656,2183.124850236529,1908.9662561326845
4657,1739.396156894693,2789.968368341471
4658,2127.332586362353,2310.28096471252
4659,1999.9353006207784,2386.6909450666144
4660,2326.4697379942845,3794.009087011795
4661,2202.334355743666,1931.7657081321472
4662,1959.6564102314055,2349.8314072665116
4663,2717.13105733234,2631.1309793690466
4664,3753.876230499998,2825.1781949555952
4665,2531.9347198259834,2803.2182371521567
4666,3859.9792915726784,2967.212755605081
4667,3098.60544400669,6483.419262647462
4668,4161.671225546013,2410.848324481277
4669,1729.1982126757634,2267.2259773298592
4670,3021.9397477794687,3894.0435527865666
4671,5051.884015451224,2227.437717849436
4672,1943.49692832515,2405.4273480357447
4673,2584.9188932308307,1962.3502188307714
4674,2493.9245679364903,4657.509174674193
4675,3057.312316397155,1906.883555808774
4676,3910.91954761942,1900.1656385445986
4677,2856.2334236376137,2388.6307588703876
4678,2214.7820160380065,1739.6746666973463
4679,1701.3258459007038,2749.63022819006
4680,1315.5421352506717,2261.8073946790983
4681,2716.265508388106,2523.9717971132504
4682,3075.562140833884,2281.9956780448956
4683,2050.587729826471,3289.9470181221186
4684,2004.4118640727415,2046.2529787176293
4685,1947.6114059700194,2145.4722616429026
4686,2521.333458543067,3205.963716497162
4687,2459.9509465869,2544.8640905410507
4688,2265.342159180762,4749.741622795126
4689,2546.217765182863,2663.6201979054445
4690,2100.1829331401123,1997.95691556593
4691,2331.169280288684,4442.218284859439
4692,3329.7402145784654,2100.7368575725427
4693,2491.2850458581324,2519.698766232818
4694,3034.305480199606,2272.44077545253
4695,1978.814453003939,2580.647656971444
4696,2635.4836296886133,2310.2055170315775
4697,2067.2761392258185,2568.4533844354337
4698,2133.5202666691293,2044.6101950624402
4699,2613.1023935414746,3191.9056092202104
4700,3007.6314315469035,2270.1178007545604
4701,3274.8663791476824,2080.473072634775
4702,2595.1554621243736,2161.895762275668
4703,5443.898423167948,1812.171232065218
4704,2447.712741951055,2041.092308333944
4705,2332.688635867923,1971.269753730272
4706,2085.0050844652355,2432.12601380269
4707,1840.2330266421905,2164.291471314202
4708,2337.4873378064613,2487.282839098764
4709,2474.6756810372435,2256.847422401463
4710,2215.1397591106493,2903.6853001909094
4711,1581.9198924355555,2007.5982250566308
4712,1473.5778998601825,2820.2815493283715
4713,5089.313579998635,3473.510695468245
4714,2158.570355587016,2542.755124368171
4715,2246.086107663559,2560.8040578871887
4716,1682.6504016990907,1779.3573288631615
4717,2418.2138297980314,1573.693866867711
4718,1927.3586270014866,3046.0494556764
4719,1858.9313675469978,2386.9385708187706
4720,2736.648503732672,1914.68277962604
4721,2238.6460119706585,1837.4844023122046
4722,1892.8059684326463,2904.4349958345438
4723,3027.1120474156314,3173.2991665789386
4724,3379.5643582815505,1826.1548087041526
4725,2841.5585426663183,2014.2448882732776
4726,2766.036406567277,2500.2649082749017
4727,2436.39394549901,3073.474651809036
4728,4377.135213009448,2484.249650568597
4729,2710.5554393705092,2892.095621438279
4730,2083.4441604269637,3289.5456450327365
4731,2134.5623543799675,2622.2101918991902
4732,2267.612578906865,3016.729555204836
4733,2368.8411707192763,4043.3871822502106
4734,2409.416255871869,1966.7927349657912
4735,2270.657186282939,3077.3436048775
4736,5111.113200290869,2495.0697219617787
4737,3350.493134209101,1978.0142966918763
4738,2380.660545638948,1932.0341131903394
4739,2743.19401047973,3188.5641207747203
4740,2376.0898348263077,1932.0341131903394
4741,1763.0405396952187,2733.053863311461
4742,1547.6251700278958,3651.2720304114205
4743,2416.5068020701437,3265.0773901333223
4744,2390.3477117512066,2679.577372533115
4745,1822.1120857076564,5989.530328641539
4746,1810.077833323719,1900.6749752634878
4747,2244.7370403719056,2659.39182860436
4748,2970.216107196213,2700.7676020934946
4749,2630.8033113071388,2050.106449542579
4750,2278.126371087643,1940.5813575269876
4751,3503.7627312684644,2268.3018177187855
4752,2626.205126508752,2780.8462234433573
4753,2159.1624705075706,2823.790188774543
4754,2409.601126759161,2521.0783799353494
4755,1643.5297690071407,2128.6363559906563
4756,4779.7865019460605,2356.5495882132127
4757,2230.5764714167694,2526.7890764128474
4758,2118.3952291684564,2065.0759126986986
4759,1876.77802587265,2394.995945597996
4760,2193.0277851236733,2300.464886247433
4761,2089.013973757198,3521.6471861139967
4762,1598.9903127348684,2854.252214176252
4763,2408.6244642250826,2225.1822025387496
4764,3459.563823125377,2458.1016663602686
4765,2367.4692215342725,2412.101697168816
4766,3365.1596257940937,2274.602730219637
4767,2129.519898641087,4705.586874353694
4768,2530.5275438274534,4294.350066582232
4769,2182.431633365961,1666.881284616562
4770,1995.7120439646592,2824.044699595367
4771,1831.7774281441625,2628.418563293174
4772,2226.8213276456872,2541.2638148981264
4773,2208.193194395987,2580.5052350430046
4774,3574.8932693634392,2454.2245176970036
4775,3412.564839926288,2072.1665749402373
4776,2348.1964172756307,6117.112856540727
4777,3047.3902220632585,2231.3287807117295
4778,2181.111279931108,2231.17352742264
4779,2239.7065232822642,3407.286198925267
4780,2350.7190834209814,2067.529860540826
4781,2250.1101011784385,2785.29258868698
4782,2070.0504788819467,2973.0300487550385
4783,2279.869425739509,2265.0239202179264
4784,2548.5348676235944,2079.0505367487895
4785,2641.624421399368,2369.663623830267
4786,2852.5943349298695,2747.6860281104537
4787,1614.9511516682187,3477.7194848629356
4788,2656.4564323568684,2510.5044456546966
4789,3460.0543952088137,2631.4426239348636
4790,2107.2990403384106,2286.380102858436
4791,1329.2902332642414,2395.4371578470004
4792,2393.244677687914,2559.655767074421
4793,2691.659808082759,2395.4971780942856
4794,1920.8708595284115,2235.7473173149574
4795,3802.8279812842034,5209.484123388464
4796,2719.334347967866,3957.1066674318236
4797,3257.922899407171,5923.704451119711
4798,2993.4811522691853,3270.395236517658
4799,1836.8531999251059,2156.501005396477
4800,1819.9022201217372,1826.3439988787363
4801,2114.021308012375,2203.532684546917
4802,2770.297294062932,2415.4161218127615
4803,2128.3152951391066,2531.19752793501
4804,2475.391441671767,2033.4012217575444
4805,2446.9482180330074,5161.131249807162
4806,1684.1744147953452,2461.8321966232957
4807,2485.6499814927133,1897.7290910857264
4808,2342.1763790438226,2014.826284477526
4809,3315.3601911828346,2704.2210238528505
4810,2401.5056040349364,2316.661604422302
4811,2059.732156236394,2199.1031009106746
4812,3256.3247318100184,6505.61417294873
4813,3677.183043342119,3048.626913738002
4814,2983.6645340906994,2228.9571392652665
4815,1732.9897918148502,1965.097489928882
4816,2432.3557125656025,2129.8670179929154
4817,2171.196386933665,2922.641587316912
4818,1993.2271902175005,3961.694324272594
4819,1897.5354887020908,2182.0893382051654
4820,2060.2358518054707,3803.9427217481766
4821,1895.2048735210456,2445.0935364426887
4822,4042.1768455149536,1970.2466803404689
4823,2212.8205684784675,1870.668632547043
4824,3277.363551823918,2342.3681919214728
4825,2660.701351671603,1707.5073329912052
4826,2034.488574499997,2857.0837716255014
4827,2288.737622332021,2079.805996251514
4828,1475.3313892957817,3646.175427136461
4829,3511.1017077475594,1577.8283016638416
4830,3360.9455295796265,2655.7025588455595
4831,2485.8809239464927,2375.1695743791925
4832,3093.401854204973,1754.472252117414
4833,1732.7721909176394,3587.8513354386864
4834,2175.9274148000786,2372.0419908603226
4835,3133.588846984326,2349.5851427912785
4836,2954.7305711618815,2321.260112238868
4837,2323.8854875522898,2039.3432310636585
4838,2562.8961185347853,2718.3030326762964
4839,5853.137164556682,2139.2871767768893
4840,2316.7290620797144,1955.5266052384472
4841,2950.2499554638653,2001.2554565110986
4842,2385.503869781083,2080.1184239083195
4843,2433.2427189717837,3507.34471154662
4844,2353.781268440835,4782.648899985621
4845,3467.8198447206723,2853.3391949232164
4846,3178.4719975774656,2138.9082936603
4847,2109.2394473700087,1589.8085834926073
4848,2678.0086490170106,2241.904091889824
4849,2341.91164393031,2568.4713184230714
4850,4104.747083461088,2880.5994127487384
4851,2314.249135227502,2389.9282109148867
4852,2033.489080447156,3313.806117647268
