,modelB_lgbm_train,modelB_lgbm_test
4386,2297.0850950305676,3678.7980409647125
4387,2384.9046265808684,2228.065949591798
4388,2883.3039136732464,2156.2471590375826
4389,2152.8608716051494,2114.731712446505
4390,3066.22433757884,2164.799306189195
4391,2719.89318291683,2095.1727379745107
4392,2719.89318291683,2181.632580363371
4393,3068.741054715746,3512.8102855254388
4394,2644.843352394627,2370.556713172419
4395,2050.0437570026534,3321.761867269384
4396,2133.916245774496,2294.1537575215093
4397,2121.5243551447766,2338.927270827531
4398,2244.3285393031597,4250.494868794523
4399,3224.2364126448388,2929.662197513847
4400,2282.4462804340637,3520.9225930882085
4401,2373.831846040486,3084.8212990823795
4402,2138.9764145309064,2240.864203675485
4403,2112.20744552272,4046.03028365927
4404,2188.6526908953592,2336.6741628540426
4405,3528.6084009998,2341.26362153029
4406,1846.530966954246,2120.297492304532
4407,2217.452410513608,2492.023324188297
4408,2702.010368323789,1818.881683704282
4409,1847.0121579037423,1836.0908330358056
4410,3345.3457878240097,3466.03177076555
4411,2268.0787289176787,2989.792757671723
4412,2460.404969222898,2046.067356195941
4413,3393.5328330747343,2820.2164171218465
4414,2293.617840302056,2168.667832606702
4415,2854.593992411626,2537.4157361612997
4416,2555.954836201777,2235.1927959110453
4417,2133.1954940255896,2350.186029916011
4418,2300.1703434818683,2403.2722350598156
4419,1936.0284613096123,3065.50996499922
4420,3016.660997708751,2688.20307402063
4421,2150.574177271173,2429.7183309573466
4422,2662.2017026403355,1681.0163991008078
4423,2411.164962706806,1921.8053667503596
4424,2273.0006487469927,3238.554962571637
4425,3095.748199006608,2456.037887247493
4426,3715.4584680598973,2681.5699792097043
4427,3114.725817337806,2686.426219602106
4428,2631.1499131460446,2058.291500861759
4429,2606.5082974604293,2204.1643575581897
4430,1623.1968110969685,4658.707282621014
4431,2330.459895210487,3557.0089455002258
4432,2997.6241155509606,2265.46529506839
4433,2981.03824080263,1793.5003372388296
4434,1859.0474404054087,2166.455186087484
4435,2143.929545849764,2188.3242237234253
4436,2066.0898792909734,1844.820657375977
4437,3579.0067570001274,2573.8664521582773
4438,2784.415794280422,4495.656642950019
4439,2861.556778491189,2975.301408143335
4440,2367.6839720454564,1917.6654172663457
4441,1857.626526598152,2085.7522350671147
4442,3423.045135859811,2400.9276230317937
4443,5105.149855957659,3756.303181660188
4444,2269.025341322721,5805.992203056352
4445,2284.8687585830535,3573.4361460683895
4446,2894.8331512386885,1842.0483575928004
4447,5237.386414834694,2104.7911112431098
4448,4255.186979251281,2047.6441243809386
4449,2076.4762829544143,3779.1075207513204
4450,1807.6766398745506,2485.525508853201
4451,2527.905583183864,2280.302196953816
4452,2113.6272073484233,2296.272681564655
4453,3000.3966165191737,3887.898092655813
4454,1728.970387296686,3601.515142727345
4455,2050.0797652050833,2704.640618731319
4456,3506.694531784727,2897.0636003516674
4457,3169.6940464212203,2157.454500726078
4458,1936.454716036126,2307.691142897984
4459,2309.065888373174,4036.320659955981
4460,2174.761282629225,2115.8403337929135
4461,2086.665065218984,2039.4020762141686
4462,3195.996715972344,3636.205244027541
4463,3735.0738361411927,2324.2038360668157
4464,1473.4732796361168,2384.212466411228
4465,2187.932939747729,2799.730813438331
4466,2220.2943248146685,2494.073194206915
4467,2878.7521662520994,2427.0974549872976
4468,1411.9586281814097,1679.626213298999
4469,4702.357484488221,1837.8770565628558
4470,2652.9448653306235,2386.142075173996
4471,2301.127871403266,2270.8728171632547
4472,2358.93300630337,3712.936440240307
4473,2517.2646880020307,2925.3216883317527
4474,1923.5200555063664,2025.7713034868198
4475,4111.342215373754,2449.790169269864
4476,2885.5761115760765,3350.720540173673
4477,3161.4479698466234,1986.3405517211036
4478,4145.335762598788,2516.801059170231
4479,2235.180410882617,2055.502387571208
4480,5208.2072719513335,2770.6151891615455
4481,2645.4589334398693,3392.0337540203545
4482,2476.573785610336,2942.2443401596547
4483,3188.441048044914,3245.342106726246
4484,2141.8706327208542,2457.8567689799065
4485,2625.168196220907,1732.2734134917578
4486,2652.109042143612,2317.2727388580015
4487,4618.80199019007,2940.7140867129583
4488,2274.912853521789,3853.5513843732842
4489,2467.7525562709884,2410.5315409059554
4490,4030.0759680656065,2389.8114128420702
4491,1947.3222392596797,2661.725363976613
4492,2086.7916791544562,1790.097905521566
4493,2592.126674346935,2009.5585370365668
4494,6597.335454895683,2458.060915092784
4495,2418.5584562725494,1868.9511284626249
4496,3050.3192492728763,2522.3445797460668
4497,2928.9157237309123,1910.9475459339617
4498,2669.381202737157,2214.197977597395
4499,1867.4492371284528,3138.0326426317297
4500,2479.383487104408,3435.73776954387
4501,2601.247142076341,1549.7098015351105
4502,2023.302130707181,2940.560702378139
4503,2631.676282345687,2684.1709439757738
4504,3097.7557011344916,2687.4701165334577
4505,2107.6504804439646,3484.7882901510034
4506,2536.31766952313,2489.967153566836
4507,3167.781443449588,2211.22553560333
4508,2249.8036996162477,2437.0251904715383
4509,2062.231061502049,2058.0837883972426
4510,2955.1552447968916,2556.5245929758175
4511,1686.4352054513495,4401.690964270126
4512,3504.035526354375,2574.8090460284757
4513,2852.671383938615,2059.6983617524215
4514,6374.495480356611,2270.3022878164525
4515,3259.4542496020363,2343.043681678778
4516,2100.6519953925304,2973.7948205189778
4517,1844.0428894602342,2152.389552493401
4518,2547.2158143779975,2879.1298134735725
4519,2977.4008885208423,2856.118891952535
4520,3244.9935689022577,4928.017042715697
4521,2437.160412371103,2746.069779447384
4522,2287.8232609053043,1760.277636436851
4523,3432.7488267947015,3083.370602979035
4524,2200.1658929565506,2586.2983321338675
4525,2417.707171470616,2251.449317171596
4526,1989.2107262341694,2247.7326094136793
4527,3200.77542069494,2370.1842238606077
4528,2415.0860575977104,2370.1842238606077
4529,3167.190395002745,2888.650172350008
4530,3727.1385598388274,2382.75366053967
4531,1848.752107558348,2555.2172828253993
4532,2400.4775615182675,2607.743932883264
4533,2724.5138967644116,2310.385968385395
4534,1792.01794201993,3944.937411930207
4535,1894.478887352504,6261.781002586113
4536,2297.783256972686,2070.960637598108
4537,2703.3015230932992,2070.960637598108
4538,4116.407097170718,2706.343357828734
4539,3149.6894976586527,2665.6901976051213
4540,2303.4780767239654,3458.96132329401
4541,2590.708726590262,2351.5159165204786
4542,2260.9084608343724,2831.3937105886553
4543,3981.933425214162,1617.1559087562769
4544,2255.5754275148233,3326.380065375671
4545,2342.096716871543,1922.0279507916468
4546,2106.7011837400814,2447.7537401960362
4547,2501.694420405347,2782.0154728880852
4548,2798.5223463750394,2870.1688808841486
4549,3353.9023047354226,2877.8835802326153
4550,2682.848345265247,2342.455852371024
4551,2093.178097156125,4289.528860164386
4552,2243.2831914930252,4774.824825602913
4553,2968.0197129623175,2895.2603814253184
4554,2632.7720424691292,2374.522059788803
4555,3840.1981309327307,2427.3474331857906
4556,6198.656107363307,2203.9076276384803
4557,2963.7092965952047,2407.3414055817616
4558,2533.4406358568544,2512.117076072981
4559,1519.743645908787,2516.225398254304
4560,2929.815307823141,2650.8597601574766
4561,2127.9998213893955,2261.604850625455
4562,2273.9388299705674,2372.414272747711
4563,2015.827235967121,1732.07013013732
4564,2336.3036649430146,2965.710857822975
4565,2280.7355951578866,3728.0276073298714
4566,2176.097294976503,2168.5346958945884
4567,1878.9437807349211,1722.8242414163808
4568,2279.571759915826,2290.103479044558
4569,4108.925727347274,3650.2031513137363
4570,2122.435206001045,2831.816231531696
4571,3227.330921413939,1883.6843808638791
4572,2376.277626391458,2926.0660520729666
4573,2767.625214686305,2474.3812786596754
4574,2114.311306436205,2881.386146491614
4575,2047.1384682896269,2124.2617929579455
4576,2259.4516921242403,2458.3878916344293
4577,1847.6849873375934,2855.4319958307287
4578,2542.979335062244,2349.6071937589754
4579,1945.0057321208944,2827.0910325072887
4580,3747.451854380034,2480.369912641768
4581,2465.06076415177,2569.816275711346
4582,3275.6068948990223,2167.955831284578
4583,2780.3277151074803,4066.2373395334275
4584,2462.0881452279773,2074.6987959059065
4585,2275.7330235246727,1751.4467640208572
4586,2317.837434837554,2937.0997796776737
4587,1879.9885967587265,2662.808872867019
4588,2475.1183617406537,1950.9540226698095
4589,1606.850782844826,2549.0151816763682
4590,3058.723102446836,3260.329365966012
4591,2549.762939559026,2504.332088915552
4592,2247.410761358169,5088.669211798993
4593,3130.70607358717,2440.9974974533156
4594,2656.489982620294,1931.6245741166342
4595,2710.912924184116,2616.19274997537
4596,2609.67230389762,2243.4926426438187
4597,2282.2821434556367,1887.8429665917579
4598,3156.577665170568,2465.4999543856675
4599,1858.947434265377,2847.540791067512
4600,2393.748402403927,2595.1082912918987
4601,2083.5354305970563,2115.4998377197558
4602,2226.590919002302,3020.523435297698
4603,2462.223789127141,2694.6876454739167
4604,2358.3016526954084,1947.6943285854989
4605,2106.681390457045,2000.8922598383658
4606,3769.766495645852,2278.1101679029375
4607,2003.4787550235083,3260.839227598734
4608,2025.6222488794162,3352.711068104772
4609,2342.8393276101297,2661.9713923489608
4610,2722.9402344209975,2222.87781623274
4611,1974.3850454467322,2343.0538141995034
4612,1945.6825699849796,3426.3363963747497
4613,3169.086015333934,2734.6717619594756
4614,2603.2201076954025,2369.487419980801
4615,2313.958412129371,2308.2648000155523
4616,3334.878987792241,2905.885722845912
4617,1835.6216232242602,3395.2553898845335
4618,2137.9416986519873,4737.135522760824
4619,2738.785312458192,1865.7247691706532
4620,2569.7675528324103,3745.82830149701
4621,3238.591768671842,3529.3919119155094
4622,1930.6116943046172,3511.397841579624
4623,3457.222886399781,5117.971365640636
4624,2093.178097156125,2490.4290252831647
4625,2095.8222746671313,2324.95773183685
4626,2455.43503682911,3369.6727606420004
4627,1740.1175810736204,3116.1574936945167
4628,2174.8624800058005,2390.140342316003
4629,1840.653043179469,3184.676846208083
4630,1813.947000280881,1854.535033543993
4631,2725.455630910578,2513.2722870077073
4632,2335.6753576364154,2520.2020634483533
4633,2109.277763697985,3032.0444882164056
4634,2487.1478209954435,3830.7027282384524
4635,1780.154598595059,2893.444397885963
4636,1861.1896356609466,2457.4703837541742
4637,3216.8103428877307,2270.969025938823
4638,2304.92807268658,3056.1155359092977
4639,2617.961106481322,1855.3219693650262
4640,2783.823379033946,1558.5242867042666
4641,2983.2596413330903,4098.431458666384
4642,2347.199347264475,3586.4215525993495
4643,1790.0625751032933,1775.4111748752766
4644,2547.5103941835127,4953.094658881577
4645,2775.06560310279,3840.733601296795
4646,2314.871485525968,2365.890569898983
4647,2910.4397972736515,2397.84523357466
4648,2705.891144016853,4107.912834834092
4649,3156.03811145733,2154.1223258734935
4650,2214.18236530577,1820.4994174653857
4651,2459.385019307388,2031.7821837923111
4652,1760.6508770050348,2442.7590807091083
4653,2343.6166376795263,2339.4565943014536
4654,1876.1968084475536,2363.717638415049
4655,2005.0315638264726,3306.9438691972996
4656,2230.3693988378695,1959.7267308271894
4657,1987.919308239512,3008.4347170246992
4658,2103.60414422754,2334.3737206700725
4659,1987.449543365845,2426.0103263722767
4660,2308.679914281832,3787.611354149277
4661,2357.215097502217,1968.4119274556338
4662,1983.9125567783915,2329.956134786624
4663,2666.728278965734,2603.202388518741
4664,3381.895036814728,2749.9784605495825
4665,2574.357886836233,2688.827107665983
4666,3816.9997757649976,2951.1744098019913
4667,3393.4288459277955,6903.3716757234315
4668,4053.4675038162873,2332.0027274875856
4669,1817.4279132383504,2347.2615805953847
4670,2874.2063888208945,4089.7069059062037
4671,4887.910809956548,2219.624728492286
4672,1902.060602179051,2383.731806285849
4673,2556.0514670904936,1958.2474185204694
4674,2663.6557609630518,4736.637804145698
4675,2968.774103295137,2059.3960115827153
4676,3652.7590822229317,2024.7470370306605
4677,3115.677466725733,2528.3902570874257
4678,2236.617776141804,1807.3503080739606
4679,1560.5908039167427,2810.4416116272287
4680,1522.5142392680425,2287.628266339256
4681,2775.0591224430386,2412.2926272646664
4682,3599.8033908362213,2169.3099745875693
4683,2275.6571484058686,3203.712761269049
4684,2132.695914147793,2081.1624565903026
4685,1951.589546746533,2124.1463587040525
4686,2542.180546033329,3143.3677516825346
4687,2532.7625991719206,2492.014094021125
4688,2129.5469789009912,4697.04352975176
4689,2300.905962336053,2870.1115580299156
4690,2276.898971204462,2023.2291368575218
4691,2629.692155972399,4073.3351843434175
4692,3067.6921633157144,2273.931646275991
4693,2305.418859800609,2487.6196780624455
4694,2792.0818761594946,2350.392304183558
4695,1975.1323496575606,2591.977038995671
4696,2675.9980331961174,2226.558914741881
4697,2228.2973361002337,2541.124421160746
4698,2506.956519404772,2011.9635293335552
4699,2598.250753568124,3027.029822497905
4700,3600.063923792737,2182.5023076514435
4701,3291.4083195419516,2192.809103662017
4702,2770.0941104269023,2282.0405674247404
4703,5642.241547934462,1852.3754588698969
4704,2609.953191338197,2012.448046377728
4705,2312.100356943521,2152.7664439221217
4706,2279.6593432370223,2549.4366577102655
4707,2240.6212271532563,2283.877422086854
4708,2484.3335739769977,2380.046208652787
4709,2644.0474134278966,2267.3463879149035
4710,2265.422466339491,2796.1729504685654
4711,1522.3550310737892,2083.649882075354
4712,1438.9828763090936,2962.0388515058453
4713,4897.601972701816,3469.908815461683
4714,2224.575899602717,2520.850990578402
4715,2230.8070242387384,2836.9414655701535
4716,1701.1898587184908,1785.5304108265832
4717,2398.4466191524352,1764.3845798869147
4718,2121.5809425624275,2718.6100247183354
4719,2187.0025883617545,2292.8493966552724
4720,2809.6362202813766,1969.659331089943
4721,2093.6638527962014,1809.3954328328698
4722,1870.081446200662,3000.211169147359
4723,3413.6532432884055,3195.819289224968
4724,3027.837526224738,2034.4975877770623
4725,2956.1120131010607,2303.0906568783457
4726,2827.879690161769,2253.9416942854755
4727,2404.6593558802706,3144.8818620273537
4728,4785.837893264604,2587.2665391026003
4729,2946.091421176718,2914.350853127197
4730,2153.7400561377162,3170.167455441823
4731,2118.655949415457,2600.151001561622
4732,2317.008995111651,2904.4683810124575
4733,2220.441789958838,4167.839355728424
4734,2621.761875461385,1902.9652815847435
4735,2295.1216127281587,2791.61073539851
4736,5021.711008259293,2453.4403281458517
4737,3446.656213968017,1997.6981863916014
4738,2270.791727131295,2081.932130036519
4739,2421.294252357368,3200.227357078674
4740,2346.8003327055962,2081.932130036519
4741,1635.4039328652073,2574.8639345806996
4742,1786.2310606583037,3285.20209613407
4743,2496.752819715716,3257.4753671867097
4744,2382.49364843808,2689.860630908561
4745,2111.1450072711696,5865.789537969479
4746,1876.4990877479372,1910.4229834521436
4747,2049.354095931603,2565.389107916798
4748,2896.2709457952683,2540.621687617335
4749,2834.992213567726,2055.4271862568876
4750,2733.765815108954,2075.872482064761
4751,3451.4344255108886,2269.7779629766496
4752,2592.4998039327675,2682.456953435574
4753,2288.03320937971,2887.18922649254
4754,2323.7306086642884,2609.3250470394214
4755,1729.1360037048773,2318.606040962006
4756,5043.232202770581,2252.395297986536
4757,2117.3687034135314,2582.609155480358
4758,2246.702028820388,2125.503179270893
4759,2058.7809416579685,2356.4286407227128
4760,2191.6880937477745,2219.0471413735004
4761,1954.5429366994024,3644.99800443987
4762,1996.178026826878,2804.1486085898237
4763,2580.1341610124846,2247.433969501017
