,modelC_ridge_train,modelC_ridge_test
3948,3451.9820693432375,2381.6246241876825
3949,1916.6060393705352,1770.899892675566
3950,4136.390555643495,2583.849601329161
3951,1772.7806466888924,2819.176387692089
3952,2137.8252097336303,1893.9753048627335
3953,1907.8622096018205,2356.185029935278
3954,2291.982689494195,3101.7840867056825
3955,4139.774612997848,4426.089045109445
3956,2993.706577303038,1656.8454939221142
3957,2169.8029047326413,2598.8811786740066
3958,2177.316966926476,2480.602055127095
3959,3833.7539470927827,2729.9338687717964
3960,2347.786522126708,2889.3496281849143
3961,3648.565101342578,1963.249738866456
3962,1951.0663868210588,1772.5517850331423
3963,4411.48195387309,4155.231025986531
3964,3178.662644475731,2630.925308788198
3965,2342.4297903149914,2044.552307866393
3966,2634.599858584155,3345.4532036224286
3967,2133.578575879769,2369.5994838914407
3968,2882.5885698255925,2276.0589187159353
3969,2957.220733158668,2894.6252427859886
3970,2737.8017026201005,1110.5848311864963
3971,1987.0831809668257,2496.449229286368
3972,2118.32261178705,2593.64551501233
3973,2519.9348248804486,2167.763995169982
3974,3227.061771793051,2598.053018748686
3975,3323.8247587634805,2704.765863292593
3976,1966.5174998453072,2661.985800186627
3977,3440.986662364167,2201.2031105141914
3978,3357.3901626353118,2658.538380383318
3979,2219.7220332044103,2215.034338424613
3980,2577.3867863192536,3452.4534310185145
3981,2190.705837688659,2715.0319139700277
3982,2890.0636374804362,1327.3397633054774
3983,2366.3297972541714,2632.3708399982106
3984,2602.0286503004554,2348.3641236284984
3985,2317.6438249970374,2349.40155532873
3986,2116.9788480779557,2346.4578525229476
3987,3535.6701839734924,2306.043409727863
3988,1807.7661359090087,2601.8380658097212
3989,2882.428332411657,2440.3918852199904
3990,2183.4909039329195,2078.8890505173504
3991,1737.7562727710663,2545.297646166398
3992,2822.751041575523,2322.3741163617533
3993,2217.92447942513,2476.0422854478834
3994,2239.173194722463,2510.202903174047
3995,2729.247232926911,2768.9494054015986
3996,3479.7054687141867,2100.5259585438644
3997,3206.876344520596,3042.95577788482
3998,1444.7694003466233,3029.3927178043887
3999,2083.723586592673,2038.2979745586847
4000,1985.5259961982838,1885.2927766763896
4001,3928.077863560603,4082.108780531861
4002,2602.241350473876,2502.0343207807164
4003,3029.0644094543272,2343.856348777279
4004,1881.6429173408496,2961.111213410129
4005,1718.8580705039988,2553.8167405506247
4006,2164.646133230529,1423.6425595432852
4007,2347.6618027390314,2201.526269373565
4008,2077.8873379189254,3085.7139198687796
4009,3011.060016975094,1455.7839978405814
4010,2093.867694740677,2952.1431854761004
4011,1423.517309704508,4170.313104800944
4012,4310.974046211282,2968.604288229362
4013,4229.852917019149,2576.9550911649085
4014,1993.1960998007414,1733.1027360655203
4015,2367.0118978439464,2880.4008750892217
4016,2286.282129127844,2718.466781222884
4017,1797.9093959328006,1325.2061299000252
4018,2483.8508418002643,2863.3211213692166
4019,4659.8008107836085,3152.289148661543
4020,2748.395372087615,2521.135815414071
4021,2253.6946549008244,2700.320969486532
4022,2529.3304295805224,5653.282322011126
4023,2466.2553209067264,2843.7383206078894
4024,2049.4489913533985,1716.350671269584
4025,1401.3908963843921,1892.9763825396244
4026,2286.4254466941456,2032.1355368615848
4027,2230.7982228339465,5504.928410543185
4028,2178.526039287126,2397.5675377413945
4029,1729.0776805223404,1959.4682043566092
4030,2638.8485841887878,1055.8487975898208
4031,2060.0832621086474,2362.7777883666536
4032,1858.5771370438722,3152.814577111161
4033,3341.751132133957,2398.818392461676
4034,2449.811737112922,2029.4173564484233
4035,1623.5791916317414,2938.286099241481
4036,1786.7748154088617,2586.9660454322734
4037,1558.6773129952446,2255.304445498741
4038,2133.6170465045043,1838.1198845770982
4039,1731.7322820482216,2611.0387691321994
4040,1951.490803787201,2138.204090369688
4041,3338.822184559087,3998.285574839413
4042,1786.214235918215,2910.9646443602282
4043,2089.363902219939,2519.518453226029
4044,2167.3183145163057,4303.97691862605
4045,3378.6564290957103,3653.2380134009923
4046,2257.206551734325,2207.940641777054
4047,2336.198165665195,2341.0170104541376
4048,3173.870702733838,1693.0042512408131
4049,3458.0742799118743,1785.2262703220665
4050,2283.0144989894616,2170.6766056514875
4051,2761.034586109673,1687.3138975125942
4052,2829.8146966945023,2779.024963506329
4053,2815.4628642177263,3968.9314365347827
4054,3079.820434853028,2187.108676593822
4055,3102.539379900461,2203.480220958946
4056,3777.480793913485,3534.709749276106
4057,2088.8651730140814,2335.4796461063506
4058,5487.526357204384,2030.4609756270722
4059,1409.6369187334851,2528.4887970479604
4060,2035.059116383351,1922.0698621075098
4061,2527.231279744403,2472.9931099361625
4062,2141.002888914247,2079.3230127108
4063,2833.1035219520627,2414.0514831167266
4064,2608.056956305003,2584.720180477424
4065,2294.368351453718,2480.6068223500683
4066,3892.6459340122524,2380.42167515467
4067,3488.201006424457,1839.6853682068668
4068,3416.644566536238,2537.700467176036
4069,2471.299579851863,3735.1947231287654
4070,1604.749125744937,2608.913616447266
4071,2421.9576728455636,2660.2231073610337
4072,2403.7022745989016,2292.4716110255918
4073,1671.1690549922673,1923.7854258447346
4074,1760.5324008016255,4236.442393712898
4075,3096.0276275674205,2517.5748838416184
4076,1770.5089276105273,1704.5692133014807
4077,1985.6655410657372,3170.9267926131683
4078,2311.5862820968146,2002.2649538440255
4079,1953.080525589005,2879.8935269001827
4080,2687.3376185491607,2388.8011823822844
4081,1501.0051095661242,1811.1015531012388
4082,2293.9845083732594,3760.926365833886
4083,3609.6409772605157,2137.349563833254
4084,2537.0537818171138,2373.2635431427507
4085,2579.909041309821,2094.374735438061
4086,1697.8892141995912,1961.1469790762262
4087,2215.3521944107206,3172.3066360004077
4088,2159.331371128334,3588.4523583891823
4089,1927.386302713607,3144.8076306518706
4090,2398.7753938472865,2276.6534613165913
4091,2376.65968479087,2592.376513474597
4092,2518.1758633163345,2989.9622994749966
4093,4539.7787294634145,2306.29690273524
4094,2120.139023372926,1957.93631764003
4095,2705.358669006,2469.277505784343
4096,2181.7392649910894,2553.423925288011
4097,2868.119537201982,2437.4238676486893
4098,2235.6470625562633,2785.567706579298
4099,1830.2843803583737,1531.5158977537199
4100,4046.203925269629,2388.436901211108
4101,4038.6131211139027,2337.8299666079924
4102,4131.622947452455,1944.9563676554415
4103,2440.159499252007,3807.9142177769936
4104,2436.536193208145,2404.148066825339
4105,2522.559008295629,3388.2083585624932
4106,2381.249891638712,1463.5767527307385
4107,1823.1107437207174,1658.5856613979377
4108,3844.378935028974,2018.6920279816645
4109,2589.904309519026,2352.2271450514527
4110,2034.0516102365677,2121.785767036826
4111,2107.540328399553,2492.599000729295
4112,2537.4424921246086,4088.841510561394
4113,4163.772770401476,1864.255591077475
4114,1936.8006919813301,3142.9371074483633
4115,3892.201114104514,1697.7139470629168
4116,2596.5752318367445,2178.5338638660955
4117,1667.436868441854,2406.8196332667208
4118,1890.2447929510452,2328.94322236696
4119,2215.359705330344,2878.1871649551626
4120,1880.2352108301195,2749.197674544852
4121,2115.667748900298,2080.160047085771
4122,2484.697451413183,2328.995067218085
4123,2415.5942795733586,3039.4145723124293
4124,2137.7512530262175,2319.637756178553
4125,2798.3672371196208,2380.7489953056734
4126,1419.3783531220706,2914.3180391268074
4127,2201.6904209864983,1994.3616174399945
4128,2596.7496036924886,1905.5983085525054
4129,2810.48364385954,3405.1312558855498
4130,6573.656894072357,3365.053648512975
4131,2081.618250589571,2606.0296914663795
4132,1401.2850610244323,2121.7451294932894
4133,2258.092789686626,1709.5049180650665
4134,3067.7819674116136,4274.472215551276
4135,2676.2120460339165,2711.481327349649
4136,2196.4995883607653,5372.55142646359
4137,2201.245165492845,2214.192428962295
4138,2219.423653099193,2575.823572344082
4139,1774.30817027358,3008.055825733808
4140,1966.7621960318374,2608.9557605010746
4141,2187.2649929381196,2409.7846196832375
4142,3411.6739953445867,1514.8525244498837
4143,2616.2013306562394,2859.2417037493333
4144,1747.7948917111596,2208.645718653709
4145,3328.192281372781,2372.990295175673
4146,1813.8587502741998,1693.8111480946075
4147,2302.7470155068418,3012.6308420672713
4148,2667.2963072116877,2618.4583310984062
4149,2871.0368618287384,1694.3519935336585
4150,2208.2434262046827,2343.694503338941
4151,3738.7518053061767,2507.714513364578
4152,2768.1965012087644,2381.862952731237
4153,3346.5047104811792,1845.0057464846261
4154,2467.240922865285,2724.1638210506094
4155,3588.7668230468707,2631.092698371661
4156,1962.851456219006,3988.1031057463197
4157,2872.900260910081,1943.750770101135
4158,1890.598795317753,3896.904847082923
4159,3366.784594262359,2863.3446548745233
4160,1380.1617507722256,2532.671810911684
4161,3926.3519512826324,2758.0042588776078
4162,2798.201430582948,2888.6057386520597
4163,2025.415522206747,3752.4772650654095
4164,2018.146351357286,3191.369999908719
4165,1348.7295902705064,2016.2343162065831
4166,2039.259777136691,2863.0555825431684
4167,2710.5520237587257,3146.0304850234916
4168,2240.3985160063344,4150.558529626085
4169,3235.656909403444,1999.492126609397
4170,1560.4114336574337,3202.228735605412
4171,2366.511707312978,3009.375262960598
4172,2475.4008657706086,2654.4029828812445
4173,1776.175454287938,2583.040543801364
4174,3653.0773189185284,2214.1604965816564
4175,2550.412179351202,2903.512155342848
4176,4267.821242789031,3072.8292258199554
4177,3175.772488163941,2145.0835920353193
4178,1586.0199896846502,3018.5006508910888
4179,1392.7064077252298,2202.5741966167525
4180,2788.422512109356,2569.970999452879
4181,1620.839106741773,2353.4130004022277
4182,1981.6959394115165,2183.5371584479676
4183,3473.017859930603,2402.719376327174
4184,2738.956010428213,2611.0021670278393
4185,1854.2900150970588,2855.782345042563
4186,2344.960014914045,2104.2128656846926
4187,1676.935529815727,2876.413142212709
4188,2250.1124974212125,2626.9233489052704
4189,1290.6673970749134,1874.0108365439341
4190,1692.639383638731,2972.0212477556324
4191,4196.68862942894,2711.3293454598743
4192,2501.542610565462,1939.7447705859736
4193,2012.3514520413735,1759.2748980243698
4194,1925.6659542286168,2534.8496561334823
4195,1624.1548635639745,2900.1355838114714
4196,1953.7246491246572,2226.598763765424
4197,1654.9143742553117,2353.4340008696026
4198,1925.6913678912313,2883.360663649747
4199,1946.220530632172,5196.780824101372
4200,1554.8971827497576,4295.0269207202755
4201,2548.8363824292055,2245.7598786705776
4202,2092.8188304656874,3420.9231799339077
4203,2320.39075629522,2216.5011472709334
4204,2712.7138247697867,1452.0580891270097
4205,2033.5747131620778,1876.8674810772886
4206,2727.403908328093,2815.5740799212763
4207,2687.842539478459,3239.9533367997337
4208,2853.342139903753,2354.320491295779
4209,2601.475666809934,2795.704620980749
4210,1732.1584153982885,3277.4974604209433
4211,1961.0115715900442,1729.9718165630409
4212,1833.615415320889,2760.037466539574
4213,1528.3071209724217,2135.401066092495
4214,2564.615414664028,2407.2604905058074
4215,2479.6677739085444,2906.4050197985202
4216,1120.900622959168,2996.1187938268595
4217,3104.7440802543842,2017.8200830426545
4218,1937.6416494294976,4374.235808960805
4219,1887.1410042733569,2444.857885396511
4220,2450.5151174294338,3192.969130994073
4221,2778.1520279494007,2313.643005347825
4222,1806.4101908637545,2301.930669600254
4223,1843.2204598441722,3623.9795934470776
4224,3937.443786167609,1161.0080924687127
4225,2647.770072224113,3991.450951496879
4226,2070.8984465131816,2612.362397036235
4227,4372.551013569066,2672.8222696019343
4228,2332.956906394569,2317.537695236674
4229,1152.515108218539,2042.6142464513425
4230,2709.9099253479117,2297.2355283129905
4231,2409.252151901919,2732.130846566785
4232,2693.781367616864,2670.678019730206
4233,2547.9262449728817,1629.9052106871166
4234,2438.058743545516,2026.9989183646699
4235,1640.4805129393385,2179.314961839761
4236,2049.291991563479,2050.8647169415954
4237,3895.8999248963896,2284.0216269536795
4238,2236.807612664435,1852.6738835058477
4239,2749.840508486696,2059.2266517096696
4240,1939.4187558497183,2517.2855514043813
4241,2272.245448292947,2517.2855514043813
4242,2308.7606304155042,1879.4781612841332
4243,2418.016621580974,2360.525435356451
4244,3068.03008601853,1748.7750390429421
4245,2512.62901193668,1842.2556096292294
4246,2405.154765268139,3704.080997240029
4247,1678.3692761203088,1774.3943734938225
4248,2894.337978646697,2152.1968841313696
4249,1961.3571270747302,2163.557517033904
4250,1847.3419383544347,2338.183301237196
4251,2717.1819661290283,2623.155393459251
4252,1961.3571270747302,1690.398513025569
4253,3622.8611068120413,2832.4021613550917
4254,2053.4776507915217,5072.89157771753
4255,2189.5563067344183,2893.3251522563287
4256,2833.9972937788107,3538.251402506189
4257,2733.8817617688774,2472.119734479159
4258,2705.8619509311798,2369.1281808069357
4259,2398.3570788923694,3442.9003163112357
4260,2443.057226238143,3270.7295813018477
4261,4085.02210062842,1890.0169354913858
4262,3329.6767001024186,2370.429227082243
4263,2494.374419736576,1740.0309382865241
4264,2681.068476672338,2061.5701112389256
4265,2243.7997374823954,2659.9683430427526
4266,2487.140638966012,2859.9962229827297
4267,1934.5088517716877,1794.2525651715343
4268,2878.426692771628,2175.762638163221
4269,1970.5610519658821,2650.822826001121
4270,2232.006540724109,2794.182642067784
4271,2252.933501160899,2199.228113913238
4272,3238.298473505976,2372.308449884206
4273,2150.132071736266,2331.949392780789
4274,2155.313965777413,2022.0094567654971
4275,1920.170302408334,2143.0624160598427
4276,1657.9790911660261,3339.1080829851985
4277,2042.1105770571507,2786.573038536616
4278,2656.165187949322,2085.796522584422
4279,2284.5311278603776,2194.8097920713744
4280,2497.9244288462437,2976.662882032492
4281,2700.975622970262,2616.869469893655
4282,2355.130315300823,1981.5456980033111
4283,2553.1923502053237,2562.6983282846027
4284,2508.8101639203637,4264.540201647734
4285,4512.9449559599325,3660.624078154901
4286,1645.3020123565784,3634.8204301768287
4287,2435.3141148337027,2439.1713302786407
4288,3830.870467545585,2229.5448059941755
4289,2515.4547028511065,3255.3145928458953
4290,3164.482644916536,3446.836081696399
4291,2268.1335587677686,2715.6480118311897
4292,1736.4834803621422,3586.0431452501057
4293,2477.0056949309746,1850.8805848545858
4294,2285.9768411856917,2374.2235474758986
4295,3430.1087736944164,3001.7899374252816
4296,1670.497084506585,2187.544736047546
4297,1902.2128609895508,3210.593895298559
4298,2036.8167410769922,2154.037451691277
4299,5981.31180347143,2492.7531138762142
4300,3789.0434101046253,2703.972135523162
4301,3416.483184871819,2025.0014570042626
4302,3113.0805786439214,1695.087401494961
4303,2925.175662817439,2473.4427508638096
4304,2323.306151585219,3394.138288706672
4305,4383.521022777943,2616.5516294830927
4306,2279.016520671309,2922.458185849231
4307,4731.634621005469,2270.4711118403548
4308,2292.9546934293066,2451.1750424198244
4309,2585.971533767221,2390.6488826497725
4310,2300.3181969871584,1963.088995680118
4311,1815.47704975962,2066.0193878801947
4312,1892.6130393451383,2273.5923171343297
4313,1941.8663526022642,3390.1821536005823
4314,976.0330014794201,2204.3731389575505
4315,2773.909009822712,2281.543499224447
4316,2125.832493227587,1831.4843778451418
4317,1285.8570708977495,2610.1384503769023
4318,2706.1142524949005,2959.604897485399
4319,1588.9814113326747,2196.016331459114
4320,2252.402959298074,1689.6005935548255
4321,2190.788009358543,2432.499900958715
4322,2090.1441933682286,2659.8283827383666
4323,2036.591136850671,1825.4963617313413
4324,1409.094887762997,3098.8375214187604
