,modelA_train,modelA_test
3281,2289.3098143406223,3013.4071374593077
3282,2466.948849532003,3918.9892926069406
3283,2674.36272166189,2838.361556549331
3284,2019.836947046499,1808.713272457253
3285,2754.096571457863,3064.4068744122987
3286,2439.975812516536,2047.6283992624553
3287,2959.137390576364,2220.1332782372388
3288,4104.684512016078,1992.0014605994427
3289,2328.2896659374046,2285.739526147873
3290,2913.252876810981,4699.22289600763
3291,2474.9869107221693,2359.063309137059
3292,1937.488306036721,2225.3970518585793
3293,1722.3768399379953,2134.088523882244
3294,2070.6768296322,2402.898605546076
3295,1984.3268190932858,2077.7548183774684
3296,3317.410549847393,2560.0221190498
3297,4759.361890056879,2152.416308344845
3298,2829.930560428692,4372.006164757935
3299,2793.69895413295,4157.601990634274
3300,2843.667637390006,2230.138061735585
3301,2320.3113400463076,2352.5673054099325
3302,3151.735422341169,2623.623829500845
3303,2514.086281226615,2321.820205239802
3304,5727.947256605321,1918.0101041211074
3305,2193.627081698126,4542.343111277125
3306,1511.8896550653192,2848.987268565643
3307,2056.192621907141,1843.6169332244021
3308,1781.8363980295055,2599.0008454650224
3309,2332.9305624913018,1952.0766737293222
3310,4183.945245594252,6818.24993091656
3311,3258.56418999785,1750.2799531573364
3312,3317.8177958594397,2743.4622352830484
3313,3763.028030100181,2090.273789443795
3314,2137.7919979004696,2188.4303507772734
3315,3054.0868251782335,1987.5657288472735
3316,2088.956548690153,2028.1047230279332
3317,1910.599230212772,4256.954214847329
3318,1989.9418398674147,3371.9829980962995
3319,2102.4439479826037,2482.03852142385
3320,3390.0105213422066,1988.3804004069461
3321,2798.1125377642857,2138.4248569719334
3322,4133.13811540151,1616.1270825897182
3323,3891.8966943365235,2122.6317235746565
3324,3003.079752514476,2702.4776003862294
3325,2846.2140848606455,1732.6363912570473
3326,3192.6058754005235,2729.363872386876
3327,4233.406388477902,1955.9200502890885
3328,4009.470864919057,2101.1313382331805
3329,3748.783505865469,2744.8278506027505
3330,2451.413999062854,2740.0233330453066
3331,1522.4406508425054,2148.8184744255186
3332,2539.829802033549,2150.407104152102
3333,3785.973936959996,3832.696012647678
3334,2360.998300822069,2098.0223479979845
3335,2462.2504618864696,2287.4225954069198
3336,2560.443972322671,3044.6454775546117
3337,6143.478008021028,2646.7702221416644
3338,1843.0766002303192,3089.6358693094967
3339,1921.7311229710422,1947.3576474707602
3340,1722.567051752496,2418.925078999495
3341,3404.087929598396,2579.524281523948
3342,2378.789787241996,3257.6003053918334
3343,2247.003380423991,3180.959931043056
3344,2888.223837153613,2227.2292640279725
3345,1996.7022907534488,1866.740710818509
3346,1994.172460042335,2201.2734414300357
3347,3410.8121799295695,1953.5279205805255
3348,1909.9377529495875,1747.8111549225698
3349,2919.9428114171933,1895.9093435820614
3350,2824.056292839452,2075.0410475459585
3351,2271.0582968643484,2148.4376989094117
3352,2326.874778531356,2298.7904819718406
3353,2199.8945866578824,2915.5663208395445
3354,2526.9171847186926,1936.245085604225
3355,2667.7801279252803,3198.995905607922
3356,3434.5618620976566,2108.8215220586208
3357,2592.0433420076706,2544.4827984224867
3358,2441.7425898559572,2009.6797234556059
3359,3430.887491149463,2863.132151572301
3360,1785.0165298770285,2137.8050713600596
3361,5034.619188735238,4366.010279396314
3362,4385.054945823625,3620.2088736894875
3363,2009.4853006473832,2154.5341656016094
3364,2128.022115392163,3167.5629642117688
3365,2096.0872963960105,2116.8042504481245
3366,2391.738167413732,2619.529029111578
3367,1987.7435377082616,2008.4237499793185
3368,1648.6370486150313,5450.836166695229
3369,3098.6681328529794,1770.1020381462138
3370,2484.8370250253306,2265.5735113910714
3371,1902.8772965509784,3144.2949165176015
3372,2190.0208483864894,3298.278051972651
3373,1746.5743293123528,2395.3755023984972
3374,2461.2994600809975,5537.711753348534
3375,2512.0939546606332,2146.803012695178
3376,1732.385187983872,3181.699080628965
3377,2108.8979951567235,3420.5372671969844
3378,2635.730426991382,2579.2323488266115
3379,2312.4047289174264,1917.907255619506
3380,2249.139474197802,2242.7179478206103
3381,1897.5600402827347,2091.2472061705375
3382,2564.9333077624165,1938.0503252637868
3383,2160.241565107498,2777.8653962645176
3384,3160.4467274192634,2323.935735867013
3385,2602.150019058508,2511.016394336342
3386,2011.4819470472607,3324.7116180927674
3387,2300.629760401079,3165.670726209161
3388,2594.7651646050895,3008.252415067944
3389,2903.454016954506,2115.0956307761235
3390,1970.0529599344823,2424.8512200382766
3391,2343.363336134843,2528.9674231501413
3392,4839.67016302208,3758.8660651725086
3393,2639.775336495561,1983.7926117638774
3394,5255.087211917675,1958.6516435466722
3395,2027.24781456023,2864.6649685901175
3396,2462.46467526485,2180.9981095512567
3397,2657.2517310295902,3217.074347755802
3398,2423.522873577984,2258.903887536795
3399,2599.839250974021,2561.0394583796638
3400,1318.5408249475258,2524.610095458359
3401,1993.062586613436,2710.435759627487
3402,1814.1676296684943,2177.0415803433525
3403,2337.270940094779,2104.9546319638584
3404,4938.39068113384,2135.903106292964
3405,2167.0568463377513,2565.2977046242827
3406,1409.3109904633961,2010.3050410552837
3407,1836.6970255855013,2188.8377552041497
3408,2679.5231273380573,2827.8493027170966
3409,2124.9389878627617,2218.977734818439
3410,2115.564955276317,2304.681790497196
3411,2259.1766128075146,3015.759250340992
3412,2349.5038070711316,1757.1869780485995
3413,2457.5996833352356,3627.9060365808864
3414,2118.2865973898415,2120.8806112707953
3415,2548.8003026389492,2225.4808398887644
3416,2548.9402219132353,2408.0704470237815
3417,3667.5458339129227,2372.5698558575236
3418,2948.409652676827,2131.468980311302
3419,2108.9500332735583,3950.731583935491
3420,2082.182168817317,2254.5144737381306
3421,2194.8375760400418,2028.142714911166
3422,2840.997181014115,2889.848777307755
3423,2342.9411094002357,2447.8046967967803
3424,2247.6490369753824,2372.6665658741676
3425,2865.6969720969682,2172.062005801996
3426,2062.5638822807477,2010.8547188957164
3427,2391.627626517395,2211.010071306558
3428,2836.8380880517793,2054.873345395564
3429,2070.264489620873,1970.8544035973998
3430,2854.3638981566514,2509.4246355421374
3431,2898.6353735776124,2453.4170080951435
3432,2427.3601107239892,2413.5200351819153
3433,2104.7494775160053,2890.331592117271
3434,2478.0930279599966,2213.868885418542
3435,2545.617143096953,1836.9471565185377
3436,2187.37424509484,2921.208405623747
3437,3119.4014970121953,2671.105986876765
3438,2522.1977544320034,3911.540616285365
3439,2358.682114840267,2696.8490942135513
3440,2352.624118242337,1741.3728384027709
3441,1793.2762864639712,2470.9322414558787
3442,2500.92961488062,2257.2573304568273
3443,4364.942828826201,1967.4381573535052
3444,1821.9041808452585,2670.8364338030283
3445,2331.460259002293,2590.5383185090136
3446,2103.565004742115,2628.075292477478
3447,1978.9680581634757,2339.216727744026
3448,2486.7778831208793,2230.506754271214
3449,2273.318285046842,3870.734475420908
3450,1922.5726017896866,1868.7532092294612
3451,2363.9511211629283,3121.0636760951993
3452,2146.2523575110235,2464.6729291359106
3453,2211.317594943883,2389.3879562647644
3454,2972.9470654285406,3014.9400587081363
3455,1823.6356989033402,3087.7629481956565
3456,1636.8874967600054,2189.185269716824
3457,1579.7915736742355,2501.487867507339
3458,1676.07673092053,1516.0288128906298
3459,2485.549055278365,2184.9601540900594
3460,3279.056891428228,2167.555606893487
3461,3285.990298358659,2244.3040586454335
3462,2806.840354202365,2100.323425691243
3463,2522.707683896764,2300.7069632397092
3464,1766.3433425351366,3032.8737859150847
3465,3801.2792913581707,3240.129182480111
3466,3161.361673452792,2142.813942518958
3467,3327.2415359855468,4714.046556132988
3468,2955.881653159069,1735.4663461199648
3469,2575.3310313182506,1454.9877397730893
3470,3714.2637318343072,4427.942315607006
3471,1587.5227753804245,2634.0814278768457
3472,2460.376532059584,2081.5431927886048
3473,1775.4820646951237,1760.9035680669367
3474,2645.7505748891667,3096.423259153681
3475,1793.590345800491,2123.1052677408034
3476,2585.14404829702,2239.806858289693
3477,2157.776653246644,2715.152108655579
3478,1854.9664508214669,2764.319718313526
3479,2449.265559468447,2452.6589301791364
3480,3479.745673913389,2364.7073746170113
3481,2139.9863330897897,2092.766883459236
3482,6113.353511948825,2433.292328020917
3483,2279.558692183058,2553.502801021757
3484,1684.372540459161,1973.9382384021228
3485,2230.2395687769144,2395.5632498427176
3486,2185.1395182376914,1613.215315312299
3487,1837.313020191805,2116.342452882344
3488,2217.8704772265337,3246.683955580053
3489,2500.145828863805,1655.596350375576
3490,3237.3895551639926,3255.9416561846497
3491,2800.191296852287,1949.096629086922
3492,2425.7044930724423,1761.5732730257496
3493,2556.3806739915253,2379.735128450032
3494,3392.9706832884935,1763.7873009367268
3495,2652.3563933124024,2684.0062324384903
3496,3823.0990658638334,2376.889882260259
3497,2548.841288978199,2468.636682442844
3498,2295.8009724880285,2486.788384167932
3499,2689.8005870849533,2566.959934356218
3500,2464.6208622158106,2898.6311022107593
3501,2450.667592449867,2302.726654049852
3502,2220.276094622134,3059.558975416002
3503,3123.73263707362,5473.604475526195
3504,1946.862386023634,1348.5642736030904
3505,2363.191466564964,2839.7759474808477
3506,2565.108579483944,1865.479676613021
3507,2164.3784468585222,1777.2910483903117
3508,3113.998884708516,2020.2960196809622
3509,2104.9041699981444,2708.496453284298
3510,2680.6795040976194,1506.1311813657746
3511,2301.8344143573677,3487.762955401977
3512,3025.336308268561,3907.0029681744686
3513,3412.2601409619583,2137.2068418444164
3514,2053.2014479577215,2260.44917910244
3515,3000.1561108166943,2389.4492862978827
3516,2340.593654227671,2409.972337383542
3517,2455.4820519833847,1946.5858589594536
3518,3254.947521454187,2377.796874895495
3519,2527.3390862514125,2070.570271192896
3520,3544.007941414713,2141.986691129404
3521,2499.1507505418363,5509.648806213302
3522,2626.1626120978162,2478.257943122199
3523,2312.232399527957,1935.404746158035
3524,1987.9416244017336,4181.812843794094
3525,2912.292482061478,2654.8993755929405
3526,2698.458673606824,2211.7854803413
3527,5062.790415192436,2992.1083027862906
3528,3101.083832027894,2676.689808882368
3529,2061.8983712316167,3603.9852070000306
3530,3445.9532133973507,2364.650362130972
3531,1949.284172811647,6245.335004930256
3532,3528.9296573321653,2704.668112180511
3533,2685.0217922513866,1950.3451963825814
3534,1436.5219831012264,2069.1174079475545
3535,2156.448410441641,3449.1945602833994
3536,1966.0626444474992,2148.552758887679
3537,2485.155936550295,2305.5792112433787
3538,2370.2657769456387,3962.9824238655688
3539,1824.032957071669,1921.1138523958004
3540,2278.1278442539906,2182.251523484819
3541,2811.3660107793726,3206.12440408316
3542,2480.691168050774,2442.4277854665083
3543,2297.7670079690406,2247.5378218718465
3544,2168.0712756883095,1923.5973759267392
3545,2223.7598777446588,2651.7026563030636
3546,3928.3294640044805,3129.2953359637563
3547,2377.4104522318303,2378.313080894792
3548,2623.4841265179357,3452.5997752435724
3549,2245.432907972126,1913.126534234007
3550,2240.1805211005762,2473.4343485678082
3551,1962.0169107887323,2513.8687921566448
3552,2153.1008332541505,2676.6342561250885
3553,2379.342646323158,4064.9433599969407
3554,2064.4385540190633,1858.5758437138113
3555,2177.7771587305724,1927.6854534905804
3556,2552.290562292059,2560.393448117612
3557,3294.740727463808,2433.6684613442803
3558,2115.357368211949,1841.9650781535256
3559,3094.923672749484,1637.401273384296
3560,2263.728360209145,2464.5692038653824
3561,2160.3495637433807,3128.7758445173067
3562,1940.8882007720108,1858.827182844708
3563,2059.4369653166436,2242.889868399092
3564,3071.1187990252793,2347.174694086335
3565,2153.7489110087963,2170.6559949919892
3566,1827.7033633527926,1692.241639329613
3567,2068.4272902333214,2144.067122789971
3568,2583.03340284444,2305.4370012276568
3569,2070.9123940724553,2536.8811935617996
3570,2145.7740151832427,1890.5007474559104
3571,2467.064222127087,2966.3203150661275
3572,5232.138618419027,2456.583624689906
3573,1451.4867405799419,2135.9486474416717
3574,3021.2682514084636,2565.1360814303935
3575,2476.739352483055,2558.5764772082853
3576,1423.040700794652,1789.7615951612654
3577,2046.3027111620079,2572.8099137658296
3578,2653.548697513345,2171.511985606753
3579,2670.4529293742958,3302.7380380023706
3580,2442.9537687568386,2207.894455985338
3581,2261.6078786252656,2578.1501207919887
3582,1522.2689149142514,2322.858418780891
3583,1897.6486410407551,1928.3858031339328
3584,2584.418353136525,3687.9961876482216
3585,2878.5388790163443,2334.2904368709833
3586,2543.4959959915373,2022.339279718891
3587,1510.3027165739684,2046.964947092448
3588,2579.224455003428,2653.923654993265
3589,2754.2790887665765,2169.6024219532724
3590,2274.2116616938247,2691.0690383961637
3591,2341.849305923009,2763.1691690813395
3592,3690.6391024181266,2690.381036879522
3593,2223.511436774082,2308.7244316178208
3594,2423.2034209189887,3001.364143489723
3595,2626.2802991721696,2562.985169443399
3596,2826.4574370989058,2425.137042671389
3597,2061.958593749799,2333.0477604691564
3598,1991.863322674453,2892.060178911431
3599,2054.404157059388,1801.9605343246483
3600,2235.2134561813327,2451.529484101869
3601,3157.564290766185,1892.267170192469
3602,3435.683001529852,1709.9838036011079
3603,2563.5100867094247,4250.678299566871
3604,2011.8056096601824,1943.4937599517314
3605,2333.37958785116,2705.296134024959
3606,3524.2196802125754,2480.3788138178033
3607,3092.9532835142504,2583.5286963540448
3608,2331.9483368506167,1501.6756941120993
3609,2252.261780692601,2655.623002338335
3610,2610.815300697218,1830.2631564027074
3611,3828.693936136529,2190.4387159308735
3612,4152.604142019783,2727.0153388819763
3613,2909.2610197214744,2329.2048930682017
3614,1995.914540464911,4414.322129930033
3615,2412.961080807192,2514.0937387011118
3616,3148.2208684695515,2244.2521160617825
3617,2787.0451475951436,1761.8102437665032
3618,2116.5000334240094,1702.1291798916368
3619,3257.851486492619,2180.6729981894155
3620,2732.43964672616,2587.893468267461
3621,2288.2657419155435,4239.044046735945
3622,1967.96316985878,2252.9426313983904
3623,2123.7967979256696,3109.3384917540075
3624,2416.268207706595,3022.2542601284813
3625,2209.1219479363235,2526.057812881827
3626,2068.8289267944742,4458.264794682107
3627,2026.660569060112,3471.0264087482674
3628,2525.9741806874213,2228.0518195593963
3629,2036.5902911964695,2108.4605470544793
3630,2223.390182868678,2249.9604584075882
3631,2488.446615764438,2008.0820657369477
3632,1918.759441708003,2413.0749283721134
3633,2015.6894341755756,2588.57480584938
3634,1964.9293873617569,2350.5090675060155
3635,2620.181582700877,1747.1206964670466
3636,2488.0025418946852,1865.4771258532423
3637,2147.5006301387666,2396.7598106824466
3638,1862.987396908561,1976.009148908437
3639,2424.8001562751883,1820.1861055157508
3640,2320.309483730556,1981.0805084948734
3641,2625.2740121224074,2238.552997728368
3642,2093.049554418838,4710.506659134965
3643,2658.243678115957,1928.4430999682904
3644,2381.8367265824195,2191.5774364174563
3645,2403.5080877045352,2109.5320919845276
3646,2196.1770167107197,2310.2907257339198
3647,2763.9955415553873,5348.295721986938
3648,2139.915165222206,2755.9222432132356
3649,2370.181243116795,3933.52691382196
3650,1911.0125557277347,4353.299936301567
3651,2950.755829198673,3140.738806426977
3652,1782.7959754195713,2695.95085923187
3653,2690.845611408852,2107.0188678435456
3654,3249.35508336008,4239.80691054401
3655,2508.68713064513,3079.4403528346234
3656,2364.802348219651,3720.532335910898
3657,2467.871247411399,2226.947869125744
