,modelE_lgbm_train,modelE_lgbm_test
2861,1476.8715585140897,2427.9618656871507
2862,2922.085074388935,1931.5549659248813
2863,2414.7581436691535,2520.648878088614
2864,2419.58990435471,2582.258147032856
2865,2246.4518169059265,5579.503648532268
2866,3121.0596689861827,3379.9006325947435
2867,1979.3451376319215,2957.707836035571
2868,2485.771085185642,2976.1716321858084
2869,2288.0042863767626,2502.136982662326
2870,1972.649132210412,2355.294809531441
2871,2173.015789877974,2220.1532536548607
2872,3460.0065769135626,2355.164583780366
2873,3832.3967497762246,2172.899134413111
2874,2186.7732051800763,2430.3674663528773
2875,2379.2701176216765,1908.1359255670527
2876,2567.7810698868557,2263.1964420085314
2877,2298.9315213608675,2470.7954200177423
2878,2432.840118169162,2184.579119218083
2879,2296.3567012733906,3851.7323633093365
2880,4314.850800034084,2215.506060939492
2881,2711.487177064099,2117.6613659660516
2882,2651.7870241688256,3430.4738353782604
2883,2020.5626518377733,2236.3917539714357
2884,2292.658776988959,1934.396597834692
2885,2214.3793758059323,3030.935052478574
2886,1732.692565308039,4139.188008585372
2887,1833.4197127211912,2811.1762704901053
2888,3781.359592863417,2160.8146836271667
2889,2885.2488618707143,2229.906284187967
2890,2184.451991468409,3178.956017175881
2891,1564.4217042540688,2034.7791086629927
2892,1581.7668561157288,1911.3201060720166
2893,1918.489749824426,2136.9368254103492
2894,3472.685662469019,2255.508899672173
2895,2696.6015555122376,2014.3519368642585
2896,2215.3311560268958,4400.100878156092
2897,2172.641643850094,1817.9293963497553
2898,3171.0770241945715,2305.216952998856
2899,3822.716936478302,3337.89764531716
2900,2254.592651213676,2088.8490755410135
2901,2563.9443869890647,2410.3541434103035
2902,2551.2998495646966,1995.9868997476065
2903,2711.1731306756483,4838.86600279283
2904,2196.2951482170783,2879.0501962574153
2905,2325.2844558306533,2131.6524282095024
2906,2241.0770723390897,2071.449951880238
2907,2119.3826489571857,2301.682735060317
2908,2159.1697861458942,2660.9827902768766
2909,2135.1256281021574,2679.104499442367
2910,3338.1258100052614,2123.8224097719426
2911,2306.084888470557,2517.495811098381
2912,2822.2219607094635,2781.0991077064746
2913,3574.7456752126336,2674.897570093107
2914,2528.4467028522777,2623.3462132861328
2915,2212.8805229581244,2251.637456333255
2916,2030.223291114782,3555.6163534389525
2917,2922.63477716539,2507.4437925672382
2918,1950.15477377725,2068.6300925025625
2919,2042.1093736945925,3250.7749022588
2920,3747.0768759131215,2386.2398519899916
2921,2738.7800477077626,2169.684369967659
2922,2178.529674047142,2945.771034147916
2923,2159.157278302164,1891.269916995864
2924,2317.8031463017915,2030.2872718001759
2925,4227.88607348849,2592.2632769736138
2926,2347.3855513363696,2776.8029279670027
2927,2127.265544222739,2271.5891923803133
2928,1478.9856831938496,1789.7189686532504
2929,2367.446197541984,3087.8502949187086
2930,3439.851986261729,2292.784041930315
2931,2644.6060694447156,2463.2157730055274
2932,1871.3445289882216,2256.530096627849
2933,2129.292837217385,2067.138377568737
2934,2257.0579511173455,2585.1810602463192
2935,1953.0695520875847,2356.3357220898074
2936,2763.397291329816,2456.130946280583
2937,2487.5016931211444,1954.284157936606
2938,3657.1278269360123,2643.1839340101424
2939,3474.1537846961837,1800.6380440181033
2940,3041.9848227905777,2478.689544276472
2941,2698.3805389753534,1901.9743980834737
2942,2401.5315832981532,2515.4222871165716
2943,3682.067031986651,2410.501499900074
2944,2044.885722611166,2642.073577707305
2945,3258.0623589414745,2179.617019382426
2946,2323.072694220433,2276.931234368081
2947,2517.2469534768093,3308.561593590016
2948,4687.220943855664,3732.867677887093
2949,3465.5582194175254,2262.242039448554
2950,2174.4532867140388,2001.9239738229626
2951,1913.662297789705,2765.683849899946
2952,1281.9044977095489,2695.8788723049247
2953,2839.984150156346,2470.31670418801
2954,2105.0145196168396,3780.5640198321876
2955,2376.8814284425293,2383.435015590915
2956,2164.516446711688,2595.6222891315983
2957,1736.034236255514,2863.0616627702157
2958,2093.1143847691033,4230.375577392277
2959,2746.7054650456184,1881.967203954016
2960,2633.6737765316375,3406.9301371957517
2961,2504.2566107628368,3890.60803169711
2962,2729.902720107626,1564.1769657133325
2963,1485.7172957112693,3161.0265922723083
2964,2624.5923682352827,2605.8067619881663
2965,2089.880254586455,2586.14175596543
2966,1959.1013400875793,2246.248352260308
2967,1944.6194296825333,2782.0948906879958
2968,2996.047379033845,2229.050029836567
2969,2072.6932353124635,1948.8357025915589
2970,2725.392902883003,2904.3484318261694
2971,2196.4028772369943,2241.6621067963874
2972,1734.0681409757333,2959.562319970761
2973,1954.6408133281698,2140.9317854094274
2974,2540.133102077832,1994.5924521450415
2975,2344.5829498316402,4485.308340737327
2976,2450.420502687982,2086.5550896386085
2977,1985.7210146276755,1544.0642250459557
2978,2237.537406197264,4205.638138711654
2979,2041.268530522489,2538.1016628834063
2980,2446.7067064070634,2068.818337034616
2981,2001.0385598700946,1676.1560330874477
2982,2505.1186347761136,2014.512521196183
2983,2113.37943318913,2359.6122336625594
2984,2232.9336165828577,3230.7696583462503
2985,2390.131551093542,2445.1415475624267
2986,2575.7122019472345,3077.8584339751624
2987,2329.349230532316,3210.675688463062
2988,3357.423871125416,1812.4585846605266
2989,1967.3633657825417,1775.0073754761756
2990,2693.637250825519,1739.6036706116774
2991,3486.9114544889303,2412.3373071414235
2992,2418.7438582427685,1639.8216698017775
2993,3048.512497631605,3729.8400281517343
2994,2185.2049689798396,1940.3709201564463
2995,2348.848371461557,2420.8937179130403
2996,2570.7054351062106,2331.274887414312
2997,2135.4779952227923,2524.7930627177207
2998,2494.686371849374,2446.2968678955585
2999,2507.707494367729,3758.3981282105838
3000,2443.1550969399127,2310.8769739240506
3001,1864.037354626394,2023.3702708370104
3002,4680.840621941716,3683.273306219186
3003,2625.874419845531,1873.9947066420852
3004,2581.537953563145,2759.8148597854492
3005,2491.8331687043333,1989.3927310513657
3006,1985.786619044331,2589.956784155425
3007,1892.812766885489,2308.0495204194426
3008,1892.7822254772211,2780.8410119989085
3009,2003.662124460595,2126.5058101795858
3010,3415.4406772741518,2374.801169231909
3011,2908.2124697948807,2438.089074684011
3012,2546.1096363577594,2844.0667559057392
3013,2798.5285550036515,2042.6427268344505
3014,2518.946452706592,2934.2808732016138
3015,1737.3868746237004,3914.6838729787096
3016,2526.3379916697186,2601.7065036758813
3017,4459.0490439294035,2858.9489714783767
3018,1831.4238498024333,2168.327646401132
3019,3207.5606328629815,2363.914025958204
3020,2457.595454677661,2073.7393284078944
3021,3715.0543574182816,1885.4161473558604
3022,2114.557857319441,4067.544392765286
3023,2293.379518756464,2552.122272974774
3024,2215.6659839519543,2103.9436820147666
3025,3563.9197838528407,2405.8588548821217
3026,3333.4610158684313,2013.523911374447
3027,2646.513818708401,2713.6642261686234
3028,2520.550784899875,2337.4489457954587
3029,2403.0659664318046,2635.89872779415
3030,2020.888716483981,1943.4821520834753
3031,2336.224204909749,2510.7855131996457
3032,2763.909947086093,2205.8910207263752
3033,2325.7208293646263,3458.213854945077
3034,2019.691039791491,2265.8827013893774
3035,1994.7488941607278,2520.330690624288
3036,5055.571829987185,1835.4670930251639
3037,2915.6044889742925,5154.97601191512
3038,2636.8621392987816,3352.038943801336
3039,2455.907863418471,2341.14465708058
3040,3201.339625430481,2620.612139762826
3041,1650.4440312569673,3340.071352529879
3042,1945.6907104499508,2159.38006443877
3043,2804.5954400416217,2357.0997472356808
3044,3442.977477583267,1721.9580038426877
3045,2393.8511072666756,2274.044378766823
3046,2326.295275506718,2162.1387577233845
3047,3229.8978306417775,1724.4161689010205
3048,4429.689646194103,2396.7725992500955
3049,2297.898047872961,1952.6341876805018
3050,2228.387352081602,3321.0144377091574
3051,2707.8244190871287,2312.605802149695
3052,3280.7587681284895,2537.4949997032045
3053,2444.9953428007443,1888.3265492577896
3054,2205.4313130808882,2537.9269110427313
3055,2506.1089596711563,3783.215237551935
3056,3425.5850980152986,2539.5665081334273
3057,2493.0233676533016,2399.2372603662334
3058,2317.406498009185,2145.4457943842995
3059,2065.0228496291766,4832.5565551120835
3060,2450.1088744576286,3586.315612087996
3061,3818.7729847232076,3463.2857345551733
3062,3325.0772938949012,2581.6277723671024
3063,2165.524906334199,2130.07762546113
3064,2438.523982728295,2270.0980619723073
3065,3966.7297507824687,4332.950707161273
3066,2535.680261644506,3396.8165099267585
3067,2710.586781422745,2724.9153993149666
3068,3810.218705064519,2845.238244564543
3069,2528.1225944896782,1880.5336949381665
3070,2046.5046571787386,2866.578985693603
3071,1885.0121132894858,2443.4557643300186
3072,2191.1138013764944,2510.677266961947
3073,2745.222378974709,3475.6538999337317
3074,3590.789251974977,2111.62866019153
3075,2620.8596320976426,5716.127900555364
3076,3655.7060790734345,2393.545689225848
3077,3839.175502802134,1923.7316378408686
3078,2264.51645304838,2357.724329933003
3079,2166.632538407025,2252.5538791486524
3080,1700.3692671942829,2335.017590976503
3081,1568.2608253301014,2372.536550264581
3082,1522.1799131025884,3718.81516754489
3083,2432.247322693426,1984.8478660930239
3084,2200.2207200430676,2495.0532207635033
3085,2607.1026908473323,2453.3023110310837
3086,2900.1667181054117,3088.145572156164
3087,3352.3122639000385,2485.090970620561
3088,2357.199313875454,2806.444156313372
3089,5038.293795873696,2725.4828521776917
3090,2976.1243218893987,2057.5680848555407
3091,2132.6877307229774,2182.801596788269
3092,3028.808907460685,3510.706983343748
3093,4156.277295223494,2079.85997013878
3094,2806.0096065614366,2366.6119694359577
3095,4406.824138247483,2557.0942673094733
3096,1856.1750305530243,2613.6816867871435
3097,1658.9435629517727,2776.313812940299
3098,3802.286591828448,2550.378748991842
3099,2102.250749334368,2423.4860638983178
3100,2322.3024272129214,1999.7744204180653
3101,2475.727170089569,2070.0918700499424
3102,2357.07761950353,2432.3522187052813
3103,2273.681715216957,1983.1025062768283
3104,2250.8908244911468,2731.96889837595
3105,2134.9535752958477,2172.7947700940167
3106,2643.5369632851234,2023.888044381978
3107,2231.6756969051903,1835.3825381958857
3108,2731.273005884411,2883.5336349989047
3109,2441.6451630588685,2449.491207779484
3110,2452.698895372743,2511.6129746955166
3111,2333.7926392805925,2427.9608128623936
3112,1974.6104718914867,2702.839746012356
3113,2023.8018334208475,2919.7428960804295
3114,3387.61569276409,2996.181827963644
3115,2561.0978707313698,2862.7752865868433
3116,3248.6054759612603,2566.095402251646
3117,2460.8294477042073,2346.5895534780916
3118,2487.5941296499664,1619.1876920559503
3119,2255.094039077509,2366.257879040464
3120,1842.8642880837494,4226.3087631535955
3121,1539.855196658537,2050.316645249695
3122,2341.8533343650465,2860.5593500335403
3123,3446.0413374110685,2410.848350458713
3124,3173.9302304757643,2500.2880148020517
3125,3094.214374035179,2204.5566238643214
3126,1994.0282849203993,2724.9571816200905
3127,3947.986265292536,3373.0677411614006
3128,2304.7408716654063,1734.8758594618498
3129,2329.067050603736,2266.222749922491
3130,2556.8511143164087,2209.3977742837933
3131,1835.8270988815354,2055.8833385820267
3132,3244.355516604879,3193.2109487999433
3133,1953.536739375514,2638.065264042108
3134,2630.5052206803484,2198.5892036403175
3135,2166.103100876722,2702.55303274304
3136,2092.955834967712,2501.1221308294985
3137,2409.1779716005403,3028.3478844811543
3138,5378.503496629317,2321.405803841248
3139,2676.034459759906,2370.1630912211813
3140,4995.933217312285,2643.1006447420978
3141,3599.256749264592,2243.163977401126
3142,2354.7104349981573,2934.585187854389
3143,2175.3632807485164,3273.375964465701
3144,2348.3121073442667,2212.3521327761787
3145,2126.5670858417034,2386.411279098935
3146,2505.377537463421,2454.5306280212108
3147,2242.536919478828,2290.633197261637
3148,2759.030739547161,2140.5218608641726
3149,1991.0922962061272,2260.167182291622
3150,2400.6288205913047,2579.9900074195775
3151,2348.690258350515,2748.9638313661917
3152,2892.546025274862,2562.105659704713
3153,2045.4702972391551,2133.6245166236795
3154,4045.2236202745908,2047.2764712846279
3155,1854.226414414836,2286.677450328968
3156,2518.389441608012,3562.393908424178
3157,1844.0078053429265,3099.721325152865
3158,1815.2528972827406,2911.97593856944
3159,2716.8181584039594,2248.132699147409
3160,1746.966953547673,2527.766128629673
3161,2403.345855719263,4513.000234167171
3162,2410.783256155968,2307.529067068777
3163,2616.9892935891367,2805.1018133426305
3164,2191.270739320152,1876.909762670051
3165,2184.742526473211,2388.5462249833163
3166,2137.891685030157,3037.4269876271564
3167,2159.9318255648827,2916.875012347081
3168,2527.5487839093253,2819.2458997871986
3169,2779.127751561411,2111.966110174929
3170,2155.3138376465963,4443.623444855484
3171,2174.4465981774533,1847.5176495632877
3172,2320.6605129689046,2987.7383840099733
3173,2208.554397367848,1932.7839882303292
3174,2226.1418759306566,3091.689370381898
3175,2150.439623996629,2801.6277905919214
3176,1809.682872919964,2228.4526511282693
3177,3087.324414247725,2399.8860674689286
3178,3674.367241095723,1844.6823586799187
3179,2403.3761674640796,2401.932077748933
3180,2143.3806489006156,1984.4721687461583
3181,2105.3775869562446,3176.495245402876
3182,2283.0000749387937,3343.89580286438
3183,1685.318369411991,2445.1472187304403
3184,2071.4235759282483,1973.6503530045945
3185,2252.071870963135,2038.1420969525473
3186,2086.90321918166,2463.6039880416342
3187,2047.9366163324835,1796.5994928630353
3188,2075.449839509536,2068.2138051651464
3189,2982.0792790949727,2875.875603076627
3190,2300.5138423413637,2766.1470197016984
3191,3736.4789319120055,3138.5334513538173
3192,3913.1100063877716,3938.301451701981
3193,2097.904520951694,2218.6069506189933
3194,2204.2443710381967,3941.4183054962195
3195,1984.2535963329044,2295.2009940185485
3196,2105.1824110740563,3263.559047677296
3197,2527.5050209973015,2323.325862935568
3198,1975.0718007216965,2696.553569035879
3199,2847.026613114047,2226.528077959737
3200,1991.298197333097,2657.1646751917056
3201,2057.4939858913585,2715.161180655724
3202,1939.5646047010641,2418.2539322363004
3203,2273.1523573211207,2244.473833727062
3204,1526.1130982634666,3976.5241769257846
3205,3733.3249673620408,3222.62525127724
3206,1975.0448475474177,2501.7055569403424
3207,3141.522696712824,2763.6849767184203
3208,2530.617461093899,1824.2451560098539
3209,2372.7430809057105,2519.671695897837
3210,1633.0833090717779,4525.0489075821915
3211,2434.438583412651,2367.6460020164404
3212,1741.2489719277805,3099.9985424253373
3213,2695.579158714046,1742.995284745928
3214,2732.2490771189964,2543.291634780265
3215,3176.2656198810523,2151.0845363639464
3216,4500.434799489141,2321.5819708515505
3217,2823.6506880532743,2061.3876697206265
3218,4006.2598199428303,1889.3674934538667
3219,3521.5737682715467,3320.6152251801905
3220,3830.2036643241413,3683.929726646221
3221,2516.210076268966,2339.5842972695064
3222,2326.567081950743,1930.4174746301371
3223,3469.537340651718,2699.4084197463344
3224,2637.579537015423,2540.130788439114
3225,2464.026620399699,3091.246765936868
3226,2272.255410381773,2421.6960128219
3227,2700.6225333536067,1967.6970394222049
3228,2018.1454681273744,1967.4280146400986
3229,2204.1801795130104,2664.890040953923
3230,1911.3169288534652,2251.6818000018684
3231,2047.6051822594964,2266.820469427709
3232,1865.5878647316258,2833.003137037119
3233,2434.2137451126287,1592.027265911281
3234,1972.9540906253515,2325.065244281345
3235,1604.2396526996527,2166.342755869728
3236,2215.264182818304,2347.2711552335113
