,modelE_cat_train,modelE_cat_test
2895,2469.75154499362,2094.8530561108787
2896,2263.1854809024226,4555.0334174646005
2897,2104.2922598806795,1780.4952349942112
2898,3139.733480291239,2322.232239615728
2899,3996.9289074265307,2898.4252819422395
2900,2195.414252027184,2035.8780543900848
2901,2487.56046838229,2300.4416467227843
2902,2783.473311527303,1849.301995410247
2903,2554.7986973954676,4888.19573627533
2904,2104.5768950924216,2907.5542632321763
2905,2364.9572352315754,2008.1313806015273
2906,2224.014362080514,1954.2403368757518
2907,2047.8064086509614,2283.713656079327
2908,2183.255677967724,2474.4687724196424
2909,2171.888366357585,2500.1057290489907
2910,3289.60494452685,1943.7177821251003
2911,2497.769242395818,2527.8479307013667
2912,2821.2065055118983,2672.9973059583085
2913,3790.947433883938,2815.301690104366
2914,2426.9855474959554,2657.774606303273
2915,1844.3947730011366,2397.6953708493515
2916,1988.849580713967,3772.447909538592
2917,2849.5841912901783,2525.8719948204543
2918,1983.7793985449787,2142.797371655074
2919,1986.0586734482126,3072.821251445204
2920,3720.9229535243803,2460.801864783081
2921,2864.6182756951916,2192.832725819061
2922,1972.5028888895552,3113.1060393487346
2923,2414.693784231657,1890.157324873472
2924,2308.6305929112946,2072.776217844394
2925,3964.194084798157,2575.366567370686
2926,2250.3354723577168,2745.0420993276566
2927,1836.4426273777149,2314.7871069571966
2928,1366.5656934408723,1848.3699040138629
2929,2239.4302536658042,3199.1335966368088
2930,3323.6952772990503,2368.2098146109083
2931,2645.8042540078804,2639.76298981281
2932,1846.6202933286695,2207.9462341824824
2933,2303.8896144554533,1914.695504528669
2934,2355.78353352622,2732.4849971602343
2935,2053.3363307280642,2178.794447292528
2936,2886.3272214612143,2172.0331689693417
2937,2588.221056719408,2035.3104897935857
2938,3636.7198623293366,2706.75766461359
2939,3402.68687823849,1680.9022085804518
2940,3766.0957274993907,2290.779519920109
2941,2761.404191707421,1906.7871218599212
2942,2395.0800860943227,2575.9315221483025
2943,3652.039277180048,2402.7806594947588
2944,1668.4473986940789,2548.222436277698
2945,3310.023759692041,2198.842294244012
2946,2342.236464903505,2166.362525122848
2947,2659.9440233212435,3359.061207564525
2948,5528.872765059039,3578.5893527899802
2949,3441.0523676738467,2208.0218032597577
2950,2218.486409263735,1968.672315780414
2951,1931.784750079313,2900.748822557273
2952,1196.543552766132,2749.161449526014
2953,3288.0508291183564,2473.1554803005656
2954,2098.53652206371,3940.1678686362766
2955,2241.3267439951605,2382.1408675475623
2956,1979.087104742005,2417.971145390896
2957,1788.1286639666682,2783.8124246868374
2958,2090.5873806856616,4142.815956892833
2959,2911.134244359981,1928.308694722468
2960,2270.992189172553,3225.724412744341
2961,2221.531123355041,3859.2713207779757
2962,2472.826085662612,1566.6336473547804
2963,1346.4522345949786,2859.769424421627
2964,2718.5745784056658,2729.520638469386
2965,2392.561585291216,2538.88158997461
2966,1984.7879554884291,2268.150164168441
2967,1984.7879554884291,2859.190162684993
2968,2832.976801952247,2132.794012217482
2969,1989.7841655753373,1883.667138943413
2970,3033.7785795028226,2847.844904887598
2971,2132.4945077061466,2407.646607623342
2972,1857.9476393426235,2713.2956550595422
2973,1889.1684013549952,2078.0033430732065
2974,2518.396864484289,2063.2761382317617
2975,2203.4273896891814,4823.738275531954
2976,2553.1813122091235,1944.3388536013504
2977,1852.2260998419156,1479.2481203506482
2978,1880.1167103511348,4080.5461983582545
2979,2228.1156761034945,2504.837912481169
2980,2637.9741941725947,1979.313431971478
2981,2086.2512426153075,1432.99473636985
2982,2627.746406750614,1854.1102505026743
2983,2119.756343684482,2264.6859242862383
2984,2209.774349648861,3435.1679490780307
2985,2558.1710514594724,2402.4160561021063
2986,3336.6375485879053,2688.9743010521433
2987,2290.7141511272016,2759.1634030155233
2988,3355.108381042611,1872.013726448108
2989,1912.8199565657674,1703.982205704718
2990,2444.970892633218,1743.30513827494
2991,3254.465832202419,2587.1486709383303
2992,2370.9408878391832,1709.199098304634
2993,2697.958622143082,3434.2351103101355
2994,2261.6316471098908,1839.0233977904277
2995,2291.156086673249,2575.0293136106293
2996,2773.603493171901,2394.7531426411565
2997,2201.209323828139,2582.8264089025115
2998,2197.840786195989,2618.3450184146445
2999,2345.431606375935,3346.365248364
3000,2586.3329528374047,2342.9592323559386
3001,1645.8184760495094,1949.3829220605799
3002,4678.828826985962,3690.1420765514385
3003,2732.880414403476,1715.264587595983
3004,2517.5907990003298,2719.383175840691
3005,2639.9138089450503,1892.1766459120863
3006,1828.2009507183502,2562.2627327600885
3007,1823.4845300698312,2311.5025032683884
3008,1927.4537265482456,2657.157412690783
3009,1986.7579585726598,2019.2882633070342
3010,3202.767894407438,2503.2538112932575
3011,2794.130462242842,2549.434791627317
3012,2550.4349549396075,2534.188013365546
3013,2844.6076924935874,2050.980748077255
3014,2478.0123368934956,2886.567703753143
3015,1552.7844766741953,4028.6614029220327
3016,2242.04402901483,2587.880355439937
3017,4526.841933770966,2639.794332883909
3018,1782.1298357165795,1948.0662394892447
3019,3382.3536558077676,2257.2970899260904
3020,2326.5071594874416,1932.3232110335066
3021,3718.516005303549,2006.7431353975378
3022,2235.891499677493,3656.9042814940613
3023,2447.261894457733,2645.0647847599894
3024,2281.1282834951667,1929.6819404156067
3025,3730.8767669296303,2295.5390021998346
3026,3273.1743602502165,2154.182031405195
3027,2812.1179774902093,2777.1014826752757
3028,2274.1101035788033,2341.869483745782
3029,2446.302883513239,2656.417217992396
3030,1795.9688731275337,1823.208863744398
3031,2073.922835709706,2484.640232399362
3032,2644.419895686907,2345.3798378162764
3033,2463.8002681379335,3651.2913073410077
3034,2036.110040752933,2272.525613155539
3035,1982.8758871411,2598.3344577365865
3036,5259.198498664854,2022.6253955122677
3037,2885.519334726326,4955.75147396564
3038,2110.6127529510413,3012.660063798254
3039,2818.0860114235634,2469.6102380631205
3040,3186.9152271612074,2585.25019805097
3041,1710.87475679542,3579.8811078959106
3042,1964.2575778467578,2065.2335842058674
3043,2730.1639089922123,2510.720669259414
3044,3621.471052146564,1532.2225349165305
3045,2115.39564609871,2117.1539710666448
3046,2279.515180220601,2137.5988776706663
3047,3292.7882647282777,1732.523191361394
3048,4737.563431150505,2346.5613127939855
3049,2514.42844720102,1983.8862137914723
3050,2471.2305611021975,3329.829003887705
3051,2835.8120209178696,2222.773686209959
3052,3371.1285449259176,2620.237314962504
3053,2368.2421408706673,1978.3583908354558
3054,2762.7670302633205,2467.1399407637055
3055,2441.9409663571582,3867.262130092296
3056,3058.135610358376,2527.4429336000735
3057,2326.4120629135145,2411.0896814714424
3058,2338.4936090515243,2010.309387398985
3059,2089.91490298814,5121.859660249297
3060,2550.7254143407854,3523.3475130109605
3061,4835.022437232642,3487.9552627167714
3062,3353.2473193162386,2762.0693126602628
3063,2152.4836757924063,1992.3879244069751
3064,1950.4536765627288,2170.5429457431424
3065,4332.365048874864,4378.711209431817
3066,2596.9179874009433,3613.894129974445
3067,2823.1718059650816,2692.6594418064315
3068,3969.3603113991485,2942.6634694819886
3069,2480.8617686111415,1956.1468114981574
3070,1965.3862021314098,3107.3040565703805
3071,2122.007970381826,2413.0259161978456
3072,2265.8017036786036,2513.9404417950473
3073,3443.682395944936,3258.444103016172
3074,3626.219736102732,2019.7330388288483
3075,2537.6296590832912,5924.686155732435
3076,3432.7915861998385,2312.5771537090277
3077,4111.6062859926615,1805.4006826059208
3078,2362.5615619205087,2638.962966130791
3079,2285.9352919190587,2230.9982450331
3080,1838.7517141307694,2363.4182476309334
3081,1580.5785598852094,2374.9278655985327
3082,1545.880156051964,3867.494496132824
3083,2573.8036159803423,2036.6122508323729
3084,2260.7700607468073,2453.87045840504
3085,2684.173412446674,2589.8558536139817
3086,2530.349268943981,3174.0938990648115
3087,3798.735029696959,2608.261696386662
3088,2382.5195987208017,2863.5434024158494
3089,5895.454097852282,2818.810844644281
3090,2894.2425878664917,2045.2391343911447
3091,2297.3090384336365,2037.8187782587233
3092,3319.3688525629223,3330.374910242009
3093,4003.607920018776,1972.7476967269256
3094,3025.621568459942,2504.9973620415476
3095,4153.441118426297,2350.6791691102853
3096,1909.114352027854,2583.880243940626
3097,1641.760520169776,2927.8788844364412
3098,3511.1704927974697,2575.7759729782206
3099,1905.595806449023,2390.250115673101
3100,2105.1239570232365,1861.3018878915657
3101,2870.5484689335744,2068.7732224108213
3102,2191.697167461622,2360.5459238373273
3103,1932.8860157730346,1909.9998714497724
3104,2602.163384484369,2940.6621643317712
3105,2157.3638227118636,2158.411003177467
3106,2950.601027973745,2102.867968571015
3107,2505.110941261909,1841.046984108098
3108,2936.696781754842,2780.561695125926
3109,2595.4080484779033,2360.9152714827696
3110,2563.4002883779544,2372.604237810342
3111,2395.4092045313323,2297.6366362723556
3112,1677.6342065079814,2527.467161983227
3113,2042.6447324151795,2866.9098828350184
3114,3160.8524791179802,2985.873065365099
3115,2484.67495472927,2820.0608923367336
3116,2655.208253452738,2717.900631799993
3117,2649.287047472509,2383.93611166637
3118,2837.3190451360783,1629.806713619066
3119,2072.743004609533,2311.1682687156235
3120,1731.0604534329404,4270.251529252563
3121,1696.4041845768768,2182.3700443314915
3122,2454.2623712664627,2783.3576474264964
3123,3224.5972546553917,2383.5982351405537
3124,3500.430655816715,2507.8235353776386
3125,3474.3355438959716,2108.7606709918523
3126,1990.2944124922317,2439.3595726565263
3127,3447.8251210265503,3517.6404467782945
3128,2119.1433334060425,1755.7086195815123
3129,1978.3923440931922,2276.7915363454167
3130,2430.8018923150753,2295.383318767548
3131,1740.2232220031951,1975.6057093731047
3132,3555.131848031926,3086.5887292612083
3133,1960.5003532938556,2512.308956641238
3134,2510.809845665847,1953.1951116351618
3135,2178.2251936533835,2798.3282109072143
3136,1931.1126517213895,2582.4268082017056
3137,2269.244623366795,3162.483041946233
3138,5328.283691782404,2371.328047640891
3139,2840.0670276165165,2297.8882419626216
3140,5124.148006745691,2514.8831832354
3141,3245.2276775597934,2297.1829291144722
3142,2276.629978880726,2794.4408740006847
3143,1948.2258431056603,3442.398747802554
3144,2287.247171181152,2216.2180913357606
3145,2263.4899527199186,2379.2519147955018
3146,2283.70749292099,2407.15421005892
3147,2122.975222951696,2293.6614829605546
3148,2826.925856892553,2056.458071740303
3149,1788.4720549043343,2329.9112729759945
3150,2310.428392060103,2520.0916117514953
3151,2459.9702288189037,2884.488663905058
3152,2573.827682365818,2384.525752115608
3153,2109.1208153735633,2044.4448694491634
3154,3802.3724789567455,2075.6373691891717
3155,1944.8892502802642,2341.1306048749598
3156,2558.931785842468,3136.8996641700305
3157,1909.764198353712,2815.0871960904756
3158,1884.3066634442362,2838.3743876116328
3159,2795.0213920504457,2262.2376828193665
3160,2185.0351095911005,2477.9788584351727
3161,2356.251160439512,4584.788711049887
3162,2469.968951273567,2145.7498420639577
3163,2480.503744543571,2704.4891429336944
3164,2463.5242303920777,1796.367197389793
3165,2016.0656975454938,2347.3440402434635
3166,2075.4810366361107,3267.48028110733
3167,2139.2245674902674,3140.429857155215
3168,2767.921299607127,2879.6825166397534
3169,3009.788590738464,2005.9080690908017
3170,2235.640154937065,4731.339990757476
3171,2321.012315958403,1638.1110699609776
3172,2094.6069376700934,3251.9745611741514
3173,1909.4555873199522,1739.7723231583536
3174,2232.414236734078,3187.0615553759108
3175,2498.196535302903,2775.8484375588487
3176,1917.6524001370133,2489.8395843201906
3177,3472.5647003182457,2442.7272035343367
3178,3583.551968494634,1865.4454729686586
3179,2663.097674614684,2478.70145159583
3180,2043.4735067670283,1949.8492802659298
3181,2066.5427990703374,3176.982378923064
3182,2263.1978336114653,3351.8938050042825
3183,1692.2272872029166,2495.7331721361397
3184,2315.8704415182237,1812.1154277627188
3185,2271.8524262450464,1978.147716855778
3186,2193.5404393365206,2610.2190832145975
3187,1884.0598357653698,1788.8231720777694
3188,2396.673148401929,2114.9435482272324
3189,3109.2803580773457,2886.6518418958085
3190,2410.507232325695,2598.0363776440586
3191,3516.8578543449053,3040.7624311242666
3192,3623.9652222225363,3792.8533700857115
3193,2025.8681396490806,2228.7938426893015
3194,2305.0372901891415,4002.767503387622
3195,2046.0085350023005,2327.6539491756294
3196,2126.1924949837494,3278.6191969418687
3197,2814.906329973422,2353.902777019905
3198,1848.256970219753,2676.0398107541223
3199,2959.8263528753682,2177.7764559964085
3200,2230.02586923671,2914.09152387989
3201,1804.7992648573627,3016.6357028545963
3202,1939.3681868413419,2735.6296544681054
3203,2308.1819558529733,2248.7915286810685
3204,1669.0877617489243,4413.153568045572
3205,3866.0006412220823,3043.8941906265154
3206,1794.6447961604113,2567.520455354958
3207,3613.121592966629,2724.437652728903
3208,2513.7275380548576,1765.17929883742
3209,2369.111259576883,2598.968975412609
3210,1650.1194891849725,4373.805145582781
3211,3027.561975836224,2261.4806900395665
3212,1773.6590218099896,2910.8551298092984
3213,2623.309025759086,1637.09237655866
3214,2625.6768597752257,2380.29222419056
3215,2989.7319844803646,2133.7413849731274
3216,3036.629976373283,2189.5863832638165
3217,3087.7728706752473,1942.1015914377974
3218,3911.078921765658,1902.2625018513777
3219,3278.3137800650716,3527.8075049586528
3220,3735.5458182026546,3539.8599129449176
3221,2539.2545843879184,2370.9491673590105
3222,2254.9798317027835,1806.9303186394463
3223,3445.4237127261003,2597.9079297478193
3224,2313.9012783529897,2531.346122862734
3225,2217.132828612363,2993.4998869052115
3226,2338.7690804006597,2365.9355813867733
3227,2508.002032367105,2079.5201310078564
3228,2296.995896478804,1946.1558460747037
3229,2063.3662314625076,2517.05353380747
3230,1836.254021131304,2157.7718126337363
3231,1865.319434801649,2176.901477129016
3232,1865.319434801649,2626.7469492817113
3233,2425.748485726381,1575.6806663109014
3234,1915.1534040293902,2119.3150255839905
3235,1824.3078514208341,2104.979321096337
3236,2483.2852994351542,2434.7913181885515
3237,2440.87308472307,3239.2544629130302
3238,2578.1896949075376,2107.1462742490394
3239,2611.3262519314194,1686.1982968036748
3240,2657.492899668337,1690.1388415070564
3241,3728.5804684965833,1668.5085963020622
3242,1869.7512613239223,3262.008208329419
3243,2056.2771885066663,2128.5974638559123
3244,2448.959457449893,2916.66876442018
3245,2574.6563435572893,2673.7876317338646
3246,3527.300397416042,1993.3912571181813
3247,3098.1659442426117,2353.154455459796
3248,2910.627329867494,3623.453991496677
3249,2328.4083162698785,3296.0163041504375
3250,2609.0194705544027,2230.951039048492
3251,2482.4671180802907,1458.5456905755386
3252,2482.4671180802907,2293.402363697941
3253,2317.709883950634,2638.586317060587
3254,2719.7054767587806,1871.804065982611
3255,2644.182401157848,2011.0823931095606
3256,5207.179062352714,2106.2004901229307
3257,2343.2698040857117,2841.446863163497
3258,3012.0212057260387,3356.1190902312555
3259,2669.853262739275,2066.8745693188007
3260,3676.5444312782283,2258.384925994194
3261,2446.703882038133,1802.6302391621023
3262,3231.849466206544,2218.0490926720777
3263,4722.729246991148,3357.9273823436183
3264,2213.2377604992166,2388.127606347609
3265,2866.666611361432,2009.0951192652349
3266,2636.0703327781675,3151.9866025793176
3267,2168.754847666527,2382.7182833653014
3268,2617.365301479074,2751.6211351645566
3269,5709.602855841723,3676.0620849184684
3270,2756.7120594723924,1955.0998083769432
3271,3561.04225435981,3058.8989149449744
