,modelC_lgbm_train,modelC_lgbm_test
2943,3504.603039825271,2471.9858362555515
2944,1964.0698248523959,2494.5847761385708
2945,3039.3651053936646,2226.7725786514857
2946,2562.246184679176,2163.93836874234
2947,2252.1123666409176,3367.03734112671
2948,4598.488708860149,3519.638527011431
2949,3352.4825992980313,2088.7829531159796
2950,2053.3791808706014,2207.6881985801215
2951,1889.7725670943435,2981.903728131869
2952,1691.954162204506,2841.9378448998714
2953,3093.4630153178355,2446.2824130170666
2954,2426.166664771877,3811.774332958522
2955,1954.9064534382271,2490.438810046592
2956,2047.9275015291148,3369.656393414698
2957,1869.8751166414272,2484.0448063055474
2958,2174.0292989770796,3952.0904370127755
2959,2958.120701265979,2021.559820575326
2960,2231.342117529198,3408.0995781688566
2961,2213.061706104465,4090.331427885435
2962,2599.1688606575826,1710.314395135374
2963,1684.516121448835,3249.9651778281386
2964,2792.5858408006206,2239.202888445599
2965,2208.7680323427244,2246.4632572384735
2966,1977.9278093087032,2359.6747088760185
2967,1977.9278093087032,2796.34814380344
2968,2482.112730405686,2105.2336186163443
2969,1969.108822227087,2232.433423154921
2970,3631.8484257782984,3465.218348956839
2971,2248.2468227094646,2149.3080073453675
2972,2006.196398013109,2665.932180313628
2973,1826.8628980830697,2078.060322721465
2974,2753.274032921888,1839.5324223319865
2975,2294.565174350654,4468.331626969187
2976,2562.7300955758965,2257.322648317636
2977,1915.852211058648,1627.4737478453026
2978,2510.801243759947,3967.0121654859176
2979,2971.008867380427,2510.0419049036072
2980,2528.461748876719,2160.2788619850353
2981,2062.830655400886,1786.5876525404492
2982,2673.651987270737,1801.459021702972
2983,2314.6449685575058,2045.766889569075
2984,2455.622416078661,3220.010562294957
2985,2231.0169939880952,2280.9690513330324
2986,3480.0357676311646,2391.1349030861343
2987,2247.2018303782816,3012.124890189253
2988,3165.171446115273,2013.261021868487
2989,2093.0110646891494,1832.714029733242
2990,2709.750722207692,1911.128178798499
2991,3292.693088636252,2513.9529862609493
2992,2536.6358780987066,1785.0274141647192
2993,3028.968088226009,4108.213215999632
2994,2265.74398504488,1920.268438002481
2995,2230.6500571789575,2728.505317753578
2996,2756.280818962946,2122.138065374156
2997,2179.8411757472736,2598.0379353883945
2998,2508.180820097932,2467.7016947556554
2999,2989.5557446972866,3409.4006900902846
3000,2101.509026056096,2449.954026420163
3001,1825.3096285511228,2168.3854634644663
3002,4901.403660745196,3575.866464156918
3003,2426.311158627888,1682.1655487851222
3004,2441.993365079344,2580.9093117233974
3005,2442.72235099466,1869.9544328053526
3006,2166.036863332536,2390.9229112391013
3007,2010.4261393870033,2247.4713709007337
3008,2035.1235741753778,2713.451087474072
3009,2171.957669705754,2021.1555719918101
3010,3457.7866390079867,2282.552512402382
3011,3189.4743591069787,2721.893787287283
3012,3229.0088339199037,2514.6799239417896
3013,2974.278912300937,2051.4539661610447
3014,2226.9076513591945,3079.49086447642
3015,1770.0475353927507,3598.4180522542206
3016,2246.524226714685,2585.2745025143363
3017,4644.646693873391,2592.7685871590047
3018,1674.5368934492606,2112.4795153614873
3019,3550.2951796138136,2213.2566390658662
3020,2085.0080983073367,2180.37984067872
3021,3051.2464841712485,1929.2073251275165
3022,2238.876349065122,3952.2299525871554
3023,2477.3605270750913,2617.4896615789085
3024,2294.024371516684,1948.579626923775
3025,3558.1870419627417,2294.1804464419447
3026,3256.1376405072674,2230.8760848039256
3027,2934.9058449574304,3095.1194184589267
3028,2667.6786882453175,2301.341040552214
3029,2510.15528543133,2848.997496930804
3030,1979.9796245209875,1818.0016682722508
3031,2134.3006283599902,2400.3305936076918
3032,2224.639796140271,2495.2371128434106
3033,2625.4443994906756,3727.553833766274
3034,1955.489333288717,2132.7243732059073
3035,1809.1053247967204,2417.017428531343
3036,4950.993565000024,1867.9538526431375
3037,2807.3293533396863,4541.256340080897
3038,2594.051242312451,2608.1895842672807
3039,2776.4529684763565,2151.4895347524844
3040,2788.059424157349,2414.693531788985
3041,2172.69884183641,3168.712486981795
3042,2082.431829076451,2141.837477452603
3043,2794.6778602716477,2278.7554808628443
3044,3317.8396191682446,1734.1741605760667
3045,2510.4766494443975,2384.7254524621376
3046,2500.7483225854135,1977.7089867900122
3047,3758.2501407560894,1914.6869986135669
3048,4555.529378779964,2399.0571614386963
3049,2639.6418992610993,1856.6466718656852
3050,2231.7595037999868,3514.652592229696
3051,2744.3280008296883,2248.17658448847
3052,3018.5701297013593,2566.4831226704096
3053,2810.133048512995,1833.2751744370357
3054,2395.1276301727844,2332.1204445408957
3055,2527.921211425037,3696.052479667527
3056,2924.3230294837135,2712.5801102385217
3057,2389.1757383798604,2229.989146890508
3058,1965.2505502069641,2223.9026607505757
3059,2217.157888660385,4951.436724672216
3060,2312.096010176054,3561.476422517877
3061,4901.910427006033,3387.6171563396756
3062,3213.062354672994,3429.3322419674464
3063,2637.708914854121,2106.3920201864444
3064,1860.4687231809974,2335.280751850415
3065,3913.0662399031025,4955.042558540461
3066,2532.5546091397377,3526.700709855117
3067,2621.5256274107687,2385.807577502723
3068,4194.456762509458,2760.7302322125183
3069,2582.3049687225252,2067.6071419066584
3070,1862.4550457712,2880.051206020523
3071,2079.5953329333934,2674.6751200273256
3072,2154.2426172239147,2270.89509833778
3073,2918.133530707814,3287.3700228249463
3074,3229.2395816142753,2040.6224087138035
3075,2656.961897932816,5958.60334963238
3076,3475.697573211197,2247.848199204406
3077,3971.946567533436,2047.1863431517202
3078,2238.736005878866,2967.696565155441
3079,2255.857251470136,2194.1109492333608
3080,2380.5927449280525,2385.5140288319967
3081,1824.4201606989943,2533.2622127069435
3082,1859.5753630644679,3815.695189903203
3083,2581.5986182644037,2048.0318488776625
3084,2020.1326195308332,2455.674951502688
3085,2386.440252386599,2535.4016696341737
3086,2628.0155817442624,3319.9786467708777
3087,3089.179335556765,2536.923521642179
3088,2361.296048758787,2481.492311497789
3089,5594.425853353749,2542.264118136717
3090,2804.603217540982,2142.1400147146414
3091,2263.087619896237,2180.8638619905105
3092,3185.745955511412,3016.443456804928
3093,3327.797949879805,2040.5800875269283
3094,3094.1352567590707,2083.139710470933
3095,3652.8243248732456,2190.128629568079
3096,1972.2088470148099,2567.076800596923
3097,1797.3238903314825,2959.577146413118
3098,3925.3476352685675,2551.168014385813
3099,2093.23990367143,2291.110458552191
3100,2372.330278669944,2186.443266843621
3101,2579.868369287087,2313.80462628748
3102,2986.561699339515,2445.9394295744432
3103,2233.0502316143957,2116.369056666364
3104,2144.449220408349,3055.8333504608345
3105,2363.8762596159295,2290.824612896606
3106,2855.266403551527,2119.1503145465595
3107,2327.028328068741,1843.5706826799208
3108,2404.4450809840714,2571.41738917825
3109,2252.9893322993776,2324.0878370767923
3110,2605.1505313308994,2535.9260465470256
3111,2187.1266344154506,2174.6679912009995
3112,2133.5435078943065,2861.060845958583
3113,2135.660987931553,2984.6468261251994
3114,3258.521685266555,2547.0644567012123
3115,2337.0249448882523,2877.8189643184633
3116,2921.835997046934,2305.242638117509
3117,2596.000915853981,2024.75210883307
3118,2300.5674301430713,1650.7375004481219
3119,2522.394563967309,2274.065708507435
3120,1903.0516674381497,4017.862618847435
3121,1872.4902862446615,2410.0106599177225
3122,2325.80075935881,2536.9639171099057
3123,3150.6249824164383,2358.4880470676476
3124,3136.9127531465806,2653.2091123682453
3125,3262.9612688781885,2069.087538469052
3126,2001.7090361650337,2785.0372065968286
3127,3506.654283211022,3629.1144837455204
3128,2419.6629510414164,1764.9108152650358
3129,2456.252617007026,2370.0292498378108
3130,2499.533173582575,2154.7046851977275
3131,2272.173261963933,2175.736668948807
3132,3111.324716583286,3339.8626215006543
3133,1870.9136856940127,2758.153957118371
3134,2384.6318337689036,1930.7666162442406
3135,1997.694981830428,2556.2653835871283
3136,1696.707999140241,2574.449481829516
3137,2696.6908811467656,3081.0587339341537
3138,5120.653456178502,2610.9639225190226
3139,2593.318398114202,2252.0466943563433
3140,4625.884015056688,2213.79728050452
3141,3222.0102522889965,2503.073326030765
3142,2070.7980328506405,2271.2042570859653
3143,2272.7972941100334,3205.4170618066028
3144,2866.9623366185415,2781.6138450506705
3145,2098.2477531915556,2202.1664525777664
3146,2002.2428897755035,2394.4651348158013
3147,2160.86180513549,2251.7004082185817
3148,2517.4374901817637,2116.444063356865
3149,2240.8397705719126,2424.600340667851
3150,2179.205686197075,2838.224708254963
3151,2583.954021678024,2801.871378727228
3152,2805.973140752896,2627.0978009022174
3153,2076.230928697931,2327.2994356590984
3154,3908.154529649358,2115.6270783024256
3155,1820.712542356138,2524.0266934724827
3156,3354.3177551065887,3304.974934097663
3157,1851.3099345492888,3179.8643000746006
3158,1738.9693330554614,3008.7125567606686
3159,2600.903268673443,2210.625177304134
3160,2025.4823650409282,2448.0592393517104
3161,2482.5960282175342,4019.3502146792916
3162,2369.5086648708307,2046.9418437644006
3163,2571.4953729866165,2493.86990721607
3164,2131.5166181771447,2199.8741276869273
3165,2049.979029921443,2430.099162881265
3166,2291.302287616098,3135.535079658826
3167,2187.6248886354338,2378.9489380789682
3168,2799.3483296817067,2556.5059128421544
3169,2449.5086809764907,2120.6253411418957
3170,2283.105042803961,4995.732501228658
3171,2049.129087775482,1917.1085506124793
3172,2004.8517527623248,2744.6929125026145
3173,2091.003867029555,1978.1793974153256
3174,2269.2680739413972,3443.8035332938953
3175,2028.0195400078,2924.428414935372
3176,1874.629155550592,2420.8132203703153
3177,3094.0934130776886,2492.964265296296
3178,3722.048513870619,2112.7594302838106
3179,3088.0592642485854,2354.727504442956
3180,2112.2287667171254,1998.8444243888982
3181,1971.3700712167883,3326.524475873482
3182,2608.277184435779,3099.952145793094
3183,1943.2853698247816,2883.0420148747426
3184,2232.6377809778105,2245.62730397274
3185,2290.479484094625,2361.8763007463276
3186,2071.036699128364,2741.504969969276
3187,2190.902213935827,1868.3993141525418
3188,2075.7331504072054,2186.918877020794
3189,2391.03529431207,2921.049558217252
3190,2755.3907260263018,2335.7418491492776
3191,3701.488310139883,3989.8792185205034
3192,3902.3985803368755,3440.689697417404
3193,1933.4244342171046,2198.6103396918975
3194,2111.6192578960686,3874.039809188706
3195,1910.5475393441013,2109.6110365869345
3196,2376.5051950292996,3172.389902687056
3197,2615.129263353829,2294.7290386645864
3198,1819.1539502120636,2599.841695886934
3199,3513.476704079076,2180.463514727314
3200,2396.066766721387,2818.92047743535
3201,2045.0898247588696,2846.07564609326
3202,2034.2820181100383,2970.4574786675557
3203,2366.6044930314424,2456.4247440147456
3204,2004.415405378877,4267.954696532097
3205,4121.950219312122,2838.456250904147
3206,1811.820130708241,2295.084488635318
3207,3570.3627649195614,2553.1094322278436
3208,2645.8172139439403,1631.8745408514271
3209,2679.6749130147496,2286.354652453242
3210,1894.559298230359,4341.332170347293
3211,2411.3490244057507,2141.1256759617595
3212,1995.6984976473884,3261.5378800309604
3213,2859.031266099651,1731.1682472262132
3214,2951.4634322425686,2354.0319224007367
3215,2795.0063815806293,2220.3128196494245
3216,3637.4850529434525,1974.704433165729
3217,3032.837137868895,1943.6555640913732
3218,3770.7671644397715,2053.385929137315
3219,3349.6538511832055,3381.7996522810463
3220,3715.32144841635,3389.2246219352614
3221,2641.0933365901215,2345.8803729058754
3222,2030.0058685839344,1988.3467172858116
3223,3498.777275811799,2579.831076094193
3224,2468.5945903650045,2468.0078489477373
3225,2190.3269355465977,3160.022193381257
3226,2361.99041314005,2005.5520410677236
3227,2548.5689052688667,2238.4075542923338
3228,2439.6404133114825,1838.5410770133938
3229,2445.506412157646,2959.8543349909282
3230,2500.151746497847,2319.038545380275
3231,2303.8571737958223,2211.6350972592254
3232,2303.8571737958223,3008.1197757401073
3233,2553.630152330142,1822.6891539591816
3234,1770.2355053626586,2133.5099710853656
3235,1557.8047041205502,2123.9601882716493
3236,2349.78379415174,2371.2278120651995
3237,2557.0960032047024,3070.452368991919
3238,2469.619747955152,2272.2339804259764
3239,2606.9433708641454,1749.1156454597433
3240,2496.8319777755364,1758.562606378008
3241,3496.5539409700127,1640.130613138725
3242,1887.339606370642,3170.5837859328267
3243,2083.5351837920066,2107.09986340146
3244,2333.402916460568,2557.908518404285
3245,2645.180645530994,3257.7219302279696
3246,2715.3096791977287,2092.7309418159575
3247,3526.505091763611,2308.5961689612564
3248,3204.164030589963,3278.3461068780866
3249,1972.6644014593494,3122.7481077687034
3250,2449.3085818282348,2125.868823401912
3251,2310.504135237038,1685.607920801171
3252,2276.401656892933,2492.0850771877563
3253,2246.648185211695,2415.4106843139184
3254,2229.9945806145092,1748.2911778142268
3255,2588.4243493357026,1813.709856733616
3256,4900.9664107507715,2158.1266124362382
3257,2914.0248625528066,2842.693436205468
3258,3074.0354712391722,3023.0868837378357
3259,2872.395021226289,2189.5432457966604
3260,3358.4801088046006,2233.9497742018
3261,2105.9511460666135,1798.1626078573768
3262,3014.1806678805824,1999.030918040637
3263,5260.101536565687,3382.3061410414603
3264,2549.7095670291515,2790.1730741145943
3265,2448.374551302665,2261.962000295783
3266,2159.1450809318267,3120.4252254338003
3267,2072.3774437985253,2304.0626811744946
3268,3108.0006867198235,2938.141335391505
3269,5584.447092587852,3157.557214373984
3270,2855.6954115260437,2090.832627800937
3271,3809.8184581490254,3072.7897222721504
3272,3548.9121439661235,2660.924107484896
3273,2326.496710379079,2288.629930389544
3274,2626.496685887884,2763.6210992905117
3275,1713.5497983261184,2185.9179006978743
3276,3198.238003699635,2164.9600211390225
3277,2402.4620556041464,2634.657143813604
3278,2611.6978048046735,2201.4050051209033
3279,2611.6206305200626,2268.055836432352
3280,3032.0936351181863,2061.4486610989215
3281,2589.6870472525306,2998.879101095064
3282,2242.59237174394,3811.493897147615
3283,2840.389754793929,2338.598571517513
3284,2252.1354029454747,1971.4021525328274
3285,2831.4944976432516,3102.136702504713
3286,2263.7937969990535,2192.01012827424
3287,2915.348862318685,2328.022206243045
3288,4263.979189713457,2073.988962218124
3289,2265.51910652717,2531.011580070287
3290,2549.5782147692676,4725.781318438725
3291,3269.8302973936693,2189.3899323724318
3292,2068.0383748690015,2423.4352519371987
3293,1688.8027155137613,2317.3003349655
3294,2202.682900218779,2254.5014984056097
3295,1887.309280523061,2039.0689153615142
3296,3743.4552088603514,2436.244856732185
3297,4969.471430895838,1947.0008640787612
3298,2783.558151321864,4095.2178534333552
3299,2439.2887255704327,4010.4896118965653
3300,3147.8413364341523,2524.568322878005
3301,2287.600935712367,2241.73311821671
3302,2626.4238734207765,2581.034475401351
3303,2397.14984415508,2340.794432058693
3304,6219.538192084556,1595.8000312483198
3305,2148.93694932716,4581.948085982267
3306,1860.9627513598157,3092.819556035249
3307,1856.0100009046673,1821.8775710890743
3308,2234.7161750116625,2419.214603070013
3309,2403.0185911883204,1980.8948762436419
3310,4138.00204086011,6478.261391386271
3311,2612.71957413629,1936.5506380017364
3312,3528.5786788938212,2282.568958686438
3313,3534.7874456358522,1870.668018692969
3314,1941.7104101284444,2285.539477229684
3315,3170.2160984400166,2169.451814003608
3316,2215.9604527711845,2068.1535517443613
3317,2574.032282773581,4312.232431062471
3318,1930.443956217204,3226.882496435038
3319,2474.221729585332,2122.0214937509745
3320,3631.6927408947236,1941.800063489518
3321,2784.0998461532095,2288.7493794497045
