,modelA_lgbm_train,modelA_lgbm_test
2398,3691.4319713575032,2072.231258038499
2399,3350.700593634186,2438.256182332325
2400,3431.2273710839318,2053.265500761064
2401,2356.851308040194,1625.9833103830085
2402,2036.6700747408072,2776.5390166024317
2403,3247.683735403142,3057.6044076383905
2404,2522.0338987261102,2456.7381069416742
2405,2193.1650110254504,2250.742619342751
2406,3682.2904353209315,3048.6891577521287
2407,3247.1544872708405,2973.0041566471764
2408,2534.0242893970603,2499.9528164132876
2409,4623.323152241827,4256.3331592865015
2410,2522.4618644642524,4968.642040725355
2411,1955.0967361281143,3353.851281691082
2412,4892.9797914425535,2105.9257646235706
2413,2030.0338581914975,3067.39591159503
2414,2721.540292515119,1929.7388631120325
2415,1644.4534606678,3752.9714692911984
2416,2361.651732600383,2008.1434146914494
2417,1881.9143164626555,3215.688806267397
2418,2895.7099879043853,2081.7302365428864
2419,2227.279673420872,2619.8383189422975
2420,2177.9520817148546,2504.248302880486
2421,2027.154661136516,2931.6920060165103
2422,1699.3178219841732,3127.911254261047
2423,3406.2461634757074,1840.4341335481665
2424,2420.5593677263514,4355.796109527563
2425,2014.328250297766,2370.7170006426295
2426,2801.9258470157147,2495.0840385725523
2427,2020.9786891438596,1893.6802416523346
2428,2687.6000121274074,4753.102627648484
2429,2785.9949882579035,2138.7134054780845
2430,3842.1221355715907,2133.515907018546
2431,2287.2279075748042,3702.7016362604254
2432,3303.0142625810277,2236.5404299042557
2433,2034.9323569814728,2055.278322796154
2434,2105.060350539842,2178.9856283252966
2435,2895.44217753134,2246.878986718931
2436,2826.9759593440135,2030.6538633839457
2437,2213.120108403913,1646.107057737534
2438,2669.7351190414875,2205.7693813413393
2439,2647.476383315789,2355.283559037371
2440,1881.1216012896996,2440.9117311002474
2441,2171.749030075047,3103.2064455130503
2442,2375.1049855531987,2841.903293640308
2443,2744.163791949033,2770.5859149230632
2444,1814.8614151345369,2023.8752228457447
2445,2512.112227132136,2919.593536775393
2446,2456.1946299305796,2947.4956584389156
2447,2859.4783675460053,1848.0184848318881
2448,2185.2062405545653,3411.2482969065372
2449,3003.8778829273447,1947.417791556786
2450,2388.742526602666,2785.5100630132415
2451,5495.320323042155,3653.027396494297
2452,1995.5139669785117,3004.9677262318805
2453,2314.4098071457547,2253.8888594792543
2454,3076.3119376794816,2339.3790221332674
2455,3122.3067648665774,1701.7511973314904
2456,1644.659363081276,2993.7120477308745
2457,2595.7225971223907,3102.1876968577117
2458,2368.8385246369344,1689.5960524749862
2459,2317.8635023231404,3124.461251421182
2460,4842.294496308509,1967.198286511857
2461,2397.629237116161,4871.977502652238
2462,4210.865665202393,2020.8862107334833
2463,1907.392373218614,2256.324928401125
2464,3433.938310239775,2514.5773925949834
2465,2180.470533394237,2632.075701717054
2466,1668.6528957137355,2864.982000241348
2467,3209.06686136799,3348.7319541223915
2468,3685.303210143648,2876.6308277251514
2469,1993.3510321391723,2826.6737769514552
2470,2317.132159550636,2412.003436300763
2471,1980.1926868633884,3737.147274030296
2472,3357.6516482838815,2250.9630397695464
2473,1830.3195008284945,1913.023645446758
2474,1506.7415408032286,2938.062762604262
2475,1777.5197419460658,2413.4117845560613
2476,3019.2056123815755,2239.7918296083926
2477,1864.4783180898535,1572.6930081591486
2478,2266.083732377996,2377.179398513958
2479,1661.2588588102674,5454.737835534988
2480,1912.5272992436735,2178.3328218500847
2481,1980.1537695304908,1782.8336769159832
2482,2258.686972415281,6029.416860431547
2483,3041.769526601846,3695.279440732964
2484,3665.419559008369,3032.99249085857
2485,2852.200389811337,2513.2656840909563
2486,2283.3421218926806,4103.181176574984
2487,3401.9460636130525,1862.276604942396
2488,3133.327307669456,3587.391506228647
2489,2281.9388789465725,2227.457087810441
2490,4710.396514682688,2208.695697599862
2491,2370.3804036822635,2188.8207234875454
2492,5513.556493552021,1861.7464772087237
2493,1947.460188075901,2952.2537118648875
2494,2210.1129864766467,2182.765016571734
2495,6113.0996457081155,2490.368093318372
2496,2418.0610166939778,1979.456399290466
2497,2163.732271691288,3266.7743344879937
2498,2165.653396273783,2369.78775061175
2499,3190.971655317058,2070.098088379673
2500,2354.56200256496,2293.228981153866
2501,2453.955453401544,3824.096192465165
2502,3141.6718262037784,2195.6158194765494
2503,2436.221698252767,3640.0932162300232
2504,1848.6823440498174,2519.5879353632745
2505,2654.723123549745,2171.6432352706784
2506,3623.746553085326,2146.5895498794835
2507,2147.9818040620394,1912.3308442182126
2508,2045.2223319282991,1995.6368379659166
2509,4386.115108288262,1812.5772273261805
2510,2958.283934513186,2254.327948094565
2511,3205.3861733466097,1951.1213775450137
2512,1918.4314849406312,2586.3024526547874
2513,2163.3384657983715,1984.2659855090037
2514,3832.005644769394,2246.808124013992
2515,2758.094197680217,1892.0224603000872
2516,3731.2916717746953,2573.4149285243193
2517,1887.2274526306594,2892.670693409357
2518,2323.572457150372,3375.174934521064
2519,3297.9508061354964,2051.409511180802
2520,2185.6168277084644,2179.6243569484286
2521,2459.773209863679,2430.452100519986
2522,2991.892800686509,2094.140495803322
2523,3835.292703161821,2237.374357995385
2524,2179.7633480100844,2500.7637212301765
2525,2821.1516378842457,2310.9334986264666
2526,2616.043019044403,3579.038100295955
2527,2238.562354980922,1982.4245544026228
2528,2511.328666059502,1891.9484392640363
2529,2815.36578387548,2714.4434738936275
2530,1974.5932125823997,2466.9844723325327
2531,3278.8814024194294,2129.44970036374
2532,4395.52974068589,2375.904555259074
2533,2218.3578120975476,2343.7516871302732
2534,1892.1331883074997,2631.1867610717145
2535,2619.339623419837,3862.1959453145937
2536,2104.1060974817374,2645.6718393141623
2537,2773.6992223456086,2144.322629033499
2538,2409.4383735113,3284.5429118617453
2539,3925.6847592574027,2477.579166365319
2540,5453.88656776998,2092.067287998859
2541,4864.532094124982,2440.042051030002
2542,2180.052185933315,2936.5567009141437
2543,2859.093362482811,1734.8431908306877
2544,1670.4764569845204,2899.412383334972
2545,2548.25860786356,2231.7947500672626
2546,1745.1921408897267,3077.4458741612425
2547,2509.5151253639656,2308.2866095321306
2548,1865.6219542431566,3756.97799980873
2549,2632.5002376230173,2008.8052325650438
2550,2949.7453788454955,2786.9595220813667
2551,3263.6550357964206,3030.781627083408
2552,2001.4586436166553,2497.223548905206
2553,4753.316819419241,3546.4005523466235
2554,1737.9659218994677,2384.013154537089
2555,3568.170908265136,3007.9461664439455
2556,3312.1850237444114,2228.177027988561
2557,2352.8334888830996,2179.72055873523
2558,2252.3622916979234,2213.869249748729
2559,2789.478268340494,2623.0822746333597
2560,2771.19161671244,1709.4726363426457
2561,2299.6698232694057,2909.89875709643
2562,2153.792543647614,2332.2215291943457
2563,2476.746233423128,2234.90723723654
2564,3494.8874953165373,2234.0516621688143
2565,2045.42376694925,2761.100713640836
2566,3379.734674380823,2238.177620034795
2567,2333.7946636225815,2448.050613480439
2568,1918.1105791148534,3553.241126684499
2569,5098.525557562531,2408.797555365207
2570,2232.8353195686227,2235.144493058711
2571,1881.2188463282234,1932.3859659098139
2572,6122.543030178541,2735.1704708055995
2573,2212.474652267648,4012.2844110956858
2574,1947.552322313673,2509.322604275879
2575,6063.035347359849,2186.0149317570776
2576,3321.902931223047,2172.8873884502596
2577,2421.0027880236203,2252.138538941339
2578,1885.9257619579978,2267.1877183187644
2579,2505.204189094741,2307.449867697626
2580,1992.082556551133,2613.169380526889
2581,2079.9739115874877,3287.2322095394384
2582,2048.680509637867,2454.4699709229603
2583,2404.300075810972,2304.3266965871544
2584,2576.8679529681895,2121.476163786764
2585,3447.364541983627,2349.2507659265684
2586,2584.8438571299903,2838.1351987712424
2587,2433.2742906178605,2522.1554704291007
2588,2114.161761996334,2451.4444926774886
2589,2328.58982719649,1783.0269935767385
2590,1999.4745704556965,2130.3449379946796
2591,2384.4188970133614,2415.1489632235084
2592,5261.116859126824,2367.889859938174
2593,2243.4484952139446,3857.634267344253
2594,4167.390961531991,2534.7304691598574
2595,2147.022050984068,6744.42280525117
2596,2465.35364472511,2177.5361612977276
2597,2597.315213128049,3926.048027679602
2598,3627.418745140961,2271.5231515984206
2599,2355.152031593689,2343.2749727527685
2600,2324.9908340583675,2346.457867498765
2601,1954.4486740903812,3195.365548383715
2602,2351.1411272370483,1968.6658283910597
2603,2635.291962646276,1968.6658283910597
2604,1852.728196588851,2278.708945410734
2605,2419.064996273609,2275.7421181388913
2606,3231.1932513503,1588.352487033519
2607,2047.6826762403207,2796.9373777534906
2608,2307.085958935079,1687.9257483989993
2609,2111.881442945016,2534.954557211715
2610,1644.8023420289535,3428.993769342875
2611,2157.2828025906188,2402.2524593425587
2612,2069.542895915059,1662.0703604442938
2613,5339.019506432256,2369.302571889848
2614,1952.8134245864242,2039.0501611558968
2615,2276.6279295198474,1927.4057654480068
2616,2470.124314516194,2524.5721025700295
2617,1647.312241347542,2360.429320789765
2618,2355.472753509828,2196.1258332532516
2619,2191.5193849294214,1948.7108298035332
2620,2033.5702600174254,1865.459408315245
2621,2092.1083901861944,2777.610693448731
2622,3048.892053986134,3278.0318922245724
2623,3346.608561737017,1992.0115803290532
2624,2189.636621362387,2264.3827972927565
2625,2669.4874168322985,2006.8281924040216
2626,2829.572707298352,2460.1143404799277
2627,2646.7033030216603,2342.9022671933135
2628,2477.395103523704,2461.6438120388407
2629,2077.784172197148,2261.548729639301
2630,3143.106781056027,2566.937093000828
2631,2848.8029226634103,3165.218652268144
2632,3354.634908744366,2330.081012998899
2633,2083.4255333833835,2971.931296201694
2634,2219.412643554561,2387.7602393127468
2635,2231.6674592872055,2009.531450182197
2636,2155.9475315570185,2813.056115315609
2637,2014.168596121533,1980.927301325358
2638,2141.879029917023,1917.0143228608772
2639,2585.331357615813,2919.876094416898
2640,3929.719101863901,2471.907180655906
2641,2148.355153682508,2279.220365809268
2642,2428.0818160179206,1993.6891840041094
2643,2835.130964761406,2602.040971819427
2644,1961.9885893527266,1901.1908003476442
2645,2472.927716487011,2024.6262827947496
2646,3244.0118972529667,1935.4464486394568
2647,2314.0794334963402,2321.016251545309
2648,2103.043294242949,2504.573538175513
2649,4069.2911725255876,2755.4440021211935
2650,2449.155130598225,2217.008716950383
2651,2201.7030596128084,1930.3979513319787
2652,3774.1221166167984,2123.200248863764
2653,4683.235589748372,3207.942704754182
2654,2295.2587969974315,2598.63911038077
2655,2898.397146508436,3500.317941516063
2656,2361.547613415028,2153.969219123132
2657,2361.4561487972683,2513.9895453172185
2658,1987.6260533784814,2304.385282546471
2659,1951.308598022579,1633.8312635194557
2660,2919.515731695116,2771.2387923216124
2661,2835.220089025397,2175.587442769156
2662,1985.776991588022,3932.1564007696006
2663,2574.518959696733,2212.574513348045
2664,2512.9822829258355,2733.0010332867528
2665,2331.955160376747,2167.4390936637965
2666,2639.4124244204695,2476.289737686552
2667,3363.0422528702,2028.8150750340706
2668,2093.9471865113205,2821.6502646727135
2669,3331.9314130041444,2964.210221830407
2670,2594.6473018658517,2482.1003314248674
2671,2079.2458728143592,1721.3001841263613
2672,2967.5940783113774,4115.779416453251
2673,2091.6942707222465,2343.4545304406
2674,2252.195684160873,2718.2535496670303
2675,3190.436469067424,2793.843032173696
2676,2022.6492332824764,2254.044746066682
2677,2388.646597719101,2924.9553440030495
2678,2356.5718828183385,2258.122211750503
2679,3125.106612575407,5983.1084690030275
2680,3609.886013635381,2377.8353695568067
2681,2271.4485801233654,2222.479908233559
2682,2072.1330228020825,4037.017102648285
2683,2499.9014802203787,2263.970576568839
2684,2597.7599897552136,2059.585675072793
2685,2392.666200929121,3200.309869698358
2686,6284.0274914384345,2499.08576959694
2687,2425.9607670100886,2295.1823807940173
2688,2122.9788546862533,3108.4721506131464
2689,6632.656294783626,2835.6693183252364
2690,1862.4711921068629,2148.6953618330535
2691,2423.0598647944207,2296.056281021908
2692,2407.3285917778217,2591.6026903458223
2693,3291.105465693616,1752.1790859563364
2694,3242.7644612179174,2519.8827180707235
2695,2680.5765176534046,2716.583658536635
2696,2203.5436816663014,2037.6549772480626
2697,1852.889654849066,1629.9806274545997
2698,5649.274373731589,1466.0072423125666
2699,4185.969044912374,2640.515303078424
2700,3825.777177825307,1495.4239143505406
2701,2248.05169375162,3959.077267552761
2702,1801.426802621406,2428.8201036182704
2703,2004.2495826076106,1609.8186653074692
2704,3249.41454276214,2150.4630210791547
2705,3446.9868135744537,2889.8102394880134
2706,1963.5486511492293,1899.4362625746805
2707,1773.7119351736671,4041.555068929032
2708,1689.4276062680437,2526.6152294456065
2709,3802.6772945608163,2641.7517587939647
2710,2979.1624511890354,2189.188172002433
2711,2059.1950232819404,1809.1384520136871
2712,3339.65705113531,1727.8858912479686
2713,3068.453590109918,2047.0791551971756
2714,1900.4495423046535,2848.9314794269685
2715,3994.000027406573,2406.456715168331
2716,1851.6863937998405,3292.4727596786624
2717,2279.783527601623,3535.3509960274323
2718,1571.391536252897,1942.9930545310085
2719,2040.796790683821,2552.023835835821
2720,1539.6022228294476,2653.4931244326835
2721,2906.3339343909684,2653.4931244326835
2722,1799.3933218468012,2464.5509693868958
2723,3490.7117460958134,1938.346298297583
2724,3352.040405821097,3150.66764574189
2725,3664.5170639090943,2054.7944803317046
2726,2021.7878608296805,1707.0523258091484
2727,2432.9697640760937,2520.955627409202
2728,1983.5146702099323,1833.7889565004523
2729,3415.4194305958813,2770.9320400438764
2730,2071.9212031341144,2382.6017134322146
2731,4126.195676802234,2145.2853474238887
2732,1684.7078425091152,3194.7716398824005
2733,2156.8374770246382,2373.6225977227778
2734,2256.731815706259,1988.7633111989428
2735,3323.1869454054804,2368.7509340202037
2736,2942.803795228183,2361.6620740920343
2737,3342.0370340567633,1975.406112732436
2738,3399.7353188324455,2420.738669567609
2739,3414.8494653895286,2265.9728228901236
2740,2192.3580574928155,3545.380073111034
2741,1796.5388371414397,1967.5118151195961
2742,3619.5570718733143,1890.9096092543452
2743,2993.9286302929886,1956.5064076477145
2744,2725.561775042737,2356.1664965794057
2745,2333.5441824953305,2056.866069821449
2746,2780.2605414899303,2441.496064490185
2747,2190.2791783974303,2166.5764660147142
2748,4650.297953040255,2740.740339055327
2749,2981.726134574803,2740.740339055327
2750,2281.82392337449,1761.9792329289721
2751,2066.10536368391,1822.1214065414763
2752,4711.61014257009,1870.2236352637017
2753,2896.2923218103974,2100.061282690093
2754,2207.241657602545,2731.7876435642747
2755,1789.6386227604198,1651.0510975105
2756,2518.566756780083,2051.5382124103176
2757,2214.8858762244863,1711.7890431390329
2758,3346.82876524375,3369.6260901549076
2759,1661.830116205685,2116.231432439562
2760,2854.0119756364093,2380.295516322245
2761,2145.809560267205,2265.4806888204384
2762,3157.326962174565,1564.9822681537557
2763,2461.7438622913255,2267.7594064465106
2764,2677.479211978029,3035.603897566919
2765,2183.2767261912923,1998.8815051785016
2766,1726.1678505879997,1854.4981309239386
2767,3739.0365500973157,3672.123027228866
2768,2185.9166569897443,1752.1830742405623
2769,2370.073994642794,1839.2694826553484
2770,2222.889048811378,2538.482095310136
2771,2124.1812899904266,6001.9636851839805
2772,1784.8210124138018,2411.6600699888886
2773,2351.1322584966174,3828.5026539889705
2774,2455.776814630123,1734.9560966103413
2775,3303.0959830266024,2356.1200632204
